SCENARIO_ID,DRVR_VAL_BUS_DT,DRVR_ABBR_NM,DLY_DRVR_VAL
2,5/8/17,WMK_Attendance,47000
2,5/8/17,WST_Attendance,22000
2,5/9/17,WAK_Attendance,25000
2,5/9/17,WEC_Attendance,27000
2,5/9/17,WMK_Attendance,44000
2,5/9/17,WST_Attendance,21000
2,5/10/17,WAK_Attendance,25000
2,5/10/17,WEC_Attendance,26000
2,5/10/17,WMK_Attendance,45000
2,5/10/17,WST_Attendance,23000
2,5/11/17,WAK_Attendance,26000
2,5/11/17,WEC_Attendance,30000
2,5/11/17,WMK_Attendance,48000
2,5/11/17,WST_Attendance,23000
2,5/12/17,WAK_Attendance,29000
2,5/12/17,WEC_Attendance,37000
2,5/12/17,WMK_Attendance,60000
2,5/12/17,WST_Attendance,26000
2,5/13/17,WAK_Attendance,35000
2,5/13/17,WEC_Attendance,41000
2,5/13/17,WMK_Attendance,66000
2,5/13/17,WST_Attendance,29000
2,5/14/17,WAK_Attendance,34000
2,5/14/17,WEC_Attendance,37000
2,5/14/17,WMK_Attendance,53000
2,5/14/17,WST_Attendance,27000
2,5/15/17,WAK_Attendance,31000
2,5/15/17,WEC_Attendance,26000
2,5/15/17,WMK_Attendance,50000
2,5/15/17,WST_Attendance,24000
2,5/16/17,WAK_Attendance,25000
2,5/16/17,WEC_Attendance,29000
2,5/16/17,WMK_Attendance,45000
2,5/16/17,WST_Attendance,22000
2,5/17/17,WAK_Attendance,25000
2,5/17/17,WEC_Attendance,27000
2,5/17/17,WMK_Attendance,47000
2,5/17/17,WST_Attendance,24000
2,5/18/17,WAK_Attendance,27000
2,5/18/17,WEC_Attendance,29000
2,5/18/17,WMK_Attendance,47000
2,5/18/17,WST_Attendance,22000
2,5/19/17,WAK_Attendance,28000
2,5/19/17,WEC_Attendance,35000
2,5/19/17,WMK_Attendance,53000
2,5/19/17,WST_Attendance,26000
2,5/20/17,WAK_Attendance,35000
2,5/20/17,WEC_Attendance,40000
2,5/20/17,WMK_Attendance,63000
2,5/20/17,WST_Attendance,28000
2,5/21/17,WAK_Attendance,35000
2,5/21/17,WEC_Attendance,39000
2,5/21/17,WMK_Attendance,52000
2,5/21/17,WST_Attendance,31000
2,5/22/17,WAK_Attendance,34000
2,5/22/17,WEC_Attendance,30000
2,5/22/17,WMK_Attendance,56000
2,5/22/17,WST_Attendance,28000
2,5/23/17,WAK_Attendance,29000
2,5/23/17,WEC_Attendance,33000
2,5/23/17,WMK_Attendance,51000
2,5/23/17,WST_Attendance,25000
2,5/24/17,WAK_Attendance,18000
2,5/24/17,WEC_Attendance,31000
2,5/24/17,WMK_Attendance,59000
2,5/24/17,WST_Attendance,28000
2,5/25/17,WAK_Attendance,30000
2,5/25/17,WEC_Attendance,32000
2,5/25/17,WMK_Attendance,59000
2,5/25/17,WST_Attendance,26000
2,5/26/17,WAK_Attendance,35000
2,5/26/17,WEC_Attendance,41000
2,5/26/17,WMK_Attendance,65000
2,5/26/17,WST_Attendance,33000
2,5/27/17,WAK_Attendance,45000
2,5/27/17,WEC_Attendance,45000
2,5/27/17,WMK_Attendance,68000
2,5/27/17,WST_Attendance,35000
2,5/28/17,WAK_Attendance,44000
2,5/28/17,WEC_Attendance,47000
2,5/28/17,WMK_Attendance,65000
2,5/28/17,WST_Attendance,40000
2,5/29/17,WAK_Attendance,41000
2,5/29/17,WEC_Attendance,41000
2,5/29/17,WMK_Attendance,59000
2,5/29/17,WST_Attendance,34000
2,5/30/17,WAK_Attendance,33000
2,5/30/17,WEC_Attendance,31000
2,5/30/17,WMK_Attendance,62000
2,5/30/17,WST_Attendance,27000
2,5/31/17,WAK_Attendance,32000
2,5/31/17,WEC_Attendance,29000
2,5/31/17,WMK_Attendance,61000
2,5/31/17,WST_Attendance,28000
2,6/1/17,WAK_Attendance,33000
2,6/1/17,WEC_Attendance,30000
2,6/1/17,WMK_Attendance,59000
2,6/1/17,WST_Attendance,29000
2,6/2/17,WAK_Attendance,38000
2,6/2/17,WEC_Attendance,30000
2,6/2/17,WMK_Attendance,62000
2,6/2/17,WST_Attendance,31000
2,6/3/17,WAK_Attendance,44000
2,6/3/17,WEC_Attendance,34000
2,6/3/17,WMK_Attendance,66000
2,6/3/17,WST_Attendance,30000
2,6/4/17,WAK_Attendance,37000
2,6/4/17,WEC_Attendance,30000
2,6/4/17,WMK_Attendance,52000
2,6/4/17,WST_Attendance,33000
2,6/5/17,WAK_Attendance,37000
2,6/5/17,WEC_Attendance,28000
2,6/5/17,WMK_Attendance,56000
2,6/5/17,WST_Attendance,30000
2,6/6/17,WAK_Attendance,36000
2,6/6/17,WEC_Attendance,34000
2,6/6/17,WMK_Attendance,55000
2,6/6/17,WST_Attendance,29000
2,6/7/17,WAK_Attendance,37000
2,6/7/17,WEC_Attendance,29000
2,6/7/17,WMK_Attendance,58000
2,6/7/17,WST_Attendance,29000
2,6/8/17,WAK_Attendance,35000
2,6/8/17,WEC_Attendance,30000
2,6/8/17,WMK_Attendance,56000
2,6/8/17,WST_Attendance,29000
2,6/9/17,WAK_Attendance,36000
2,6/9/17,WEC_Attendance,29000
2,6/9/17,WMK_Attendance,56000
2,6/9/17,WST_Attendance,30000
2,6/10/17,WAK_Attendance,38000
2,6/10/17,WEC_Attendance,29000
2,6/10/17,WMK_Attendance,52000
2,6/10/17,WST_Attendance,25000
2,6/11/17,WAK_Attendance,34000
2,6/11/17,WEC_Attendance,24000
2,6/11/17,WMK_Attendance,44000
2,6/11/17,WST_Attendance,26000
2,6/12/17,WAK_Attendance,36000
2,6/12/17,WEC_Attendance,26000
2,6/12/17,WMK_Attendance,53000
2,6/12/17,WST_Attendance,27000
2,6/13/17,WAK_Attendance,36000
2,6/13/17,WEC_Attendance,33000
2,6/13/17,WMK_Attendance,52000
2,6/13/17,WST_Attendance,24000
2,6/14/17,WAK_Attendance,37000
2,6/14/17,WEC_Attendance,25000
2,6/14/17,WMK_Attendance,55000
2,6/14/17,WST_Attendance,28000
2,6/15/17,WAK_Attendance,34000
2,6/15/17,WEC_Attendance,28000
2,6/15/17,WMK_Attendance,49000
2,6/15/17,WST_Attendance,26000
2,6/16/17,WAK_Attendance,35000
2,6/16/17,WEC_Attendance,23000
2,6/16/17,WMK_Attendance,49000
2,6/16/17,WST_Attendance,24000
2,6/17/17,WAK_Attendance,36000
2,6/17/17,WEC_Attendance,27000
2,6/17/17,WMK_Attendance,51000
2,6/17/17,WST_Attendance,23000
2,6/18/17,WAK_Attendance,30000
2,6/18/17,WEC_Attendance,29000
2,6/18/17,WMK_Attendance,43000
2,6/18/17,WST_Attendance,25000
2,6/19/17,WAK_Attendance,34000
2,6/19/17,WEC_Attendance,27000
2,6/19/17,WMK_Attendance,49000
2,6/19/17,WST_Attendance,23000
2,6/20/17,WAK_Attendance,31000
2,6/20/17,WEC_Attendance,32000
2,6/20/17,WMK_Attendance,51000
2,6/20/17,WST_Attendance,25000
2,6/21/17,WAK_Attendance,31000
2,6/21/17,WEC_Attendance,29000
2,6/21/17,WMK_Attendance,53000
2,6/21/17,WST_Attendance,25000
2,6/22/17,WAK_Attendance,32000
2,6/22/17,WEC_Attendance,32000
2,6/22/17,WMK_Attendance,51000
2,6/22/17,WST_Attendance,25000
2,6/23/17,WAK_Attendance,33000
2,6/23/17,WEC_Attendance,29000
2,6/23/17,WMK_Attendance,51000
2,6/23/17,WST_Attendance,26000
2,6/24/17,WAK_Attendance,35000
2,6/24/17,WEC_Attendance,31000
2,6/24/17,WMK_Attendance,47000
2,6/24/17,WST_Attendance,23000
2,6/25/17,WAK_Attendance,30000
2,6/25/17,WEC_Attendance,29000
2,6/25/17,WMK_Attendance,42000
2,6/25/17,WST_Attendance,25000
2,6/26/17,WAK_Attendance,35000
2,6/26/17,WEC_Attendance,27000
2,6/26/17,WMK_Attendance,52000
2,6/26/17,WST_Attendance,25000
2,6/27/17,WAK_Attendance,32000
2,6/27/17,WEC_Attendance,34000
2,6/27/17,WMK_Attendance,51000
2,6/27/17,WST_Attendance,25000
2,6/28/17,WAK_Attendance,31000
2,6/28/17,WEC_Attendance,30000
2,6/28/17,WMK_Attendance,53000
2,6/28/17,WST_Attendance,27000
2,6/29/17,WAK_Attendance,32000
2,6/29/17,WEC_Attendance,32000
2,6/29/17,WMK_Attendance,46000
2,6/29/17,WST_Attendance,27000
2,6/30/17,WAK_Attendance,31000
2,6/30/17,WEC_Attendance,28000
2,6/30/17,WMK_Attendance,49000
2,6/30/17,WST_Attendance,26000
2,7/1/17,WAK_Attendance,34000
2,7/1/17,WEC_Attendance,29000
2,7/1/17,WMK_Attendance,45000
2,7/1/17,WST_Attendance,22000
2,7/2/17,WAK_Attendance,32000
2,7/2/17,WEC_Attendance,30000
2,7/2/17,WMK_Attendance,51000
2,7/2/17,WST_Attendance,30000
2,7/3/17,WAK_Attendance,33000
2,7/3/17,WEC_Attendance,28000
2,7/3/17,WMK_Attendance,59000
2,7/3/17,WST_Attendance,25000
2,7/4/17,WAK_Attendance,27000
2,7/4/17,WEC_Attendance,37000
2,7/4/17,WMK_Attendance,69000
2,7/4/17,WST_Attendance,23000
2,7/5/17,WAK_Attendance,33000
2,7/5/17,WEC_Attendance,28000
2,7/5/17,WMK_Attendance,51000
2,7/5/17,WST_Attendance,26000
2,7/6/17,WAK_Attendance,30000
2,7/6/17,WEC_Attendance,31000
2,7/6/17,WMK_Attendance,50000
2,7/6/17,WST_Attendance,25000
2,7/7/17,WAK_Attendance,29000
2,7/7/17,WEC_Attendance,26000
2,7/7/17,WMK_Attendance,47000
2,7/7/17,WST_Attendance,24000
2,7/8/17,WAK_Attendance,31000
2,7/8/17,WEC_Attendance,27000
2,7/8/17,WMK_Attendance,43000
2,7/8/17,WST_Attendance,22000
2,7/9/17,WAK_Attendance,29000
2,7/9/17,WEC_Attendance,25000
2,7/9/17,WMK_Attendance,46000
2,7/9/17,WST_Attendance,24000
2,7/10/17,WAK_Attendance,34000
2,7/10/17,WEC_Attendance,26000
2,7/10/17,WMK_Attendance,56000
2,7/10/17,WST_Attendance,25000
2,7/11/17,WAK_Attendance,34000
2,7/11/17,WEC_Attendance,31000
2,7/11/17,WMK_Attendance,54000
2,7/11/17,WST_Attendance,25000
2,7/12/17,WAK_Attendance,33000
2,7/12/17,WEC_Attendance,28000
2,7/12/17,WMK_Attendance,58000
2,7/12/17,WST_Attendance,26000
2,7/13/17,WAK_Attendance,33000
2,7/13/17,WEC_Attendance,30000
2,7/13/17,WMK_Attendance,49000
2,7/13/17,WST_Attendance,25000
2,7/14/17,WAK_Attendance,32000
2,7/14/17,WEC_Attendance,25000
2,7/14/17,WMK_Attendance,52000
2,7/14/17,WST_Attendance,24000
2,7/15/17,WAK_Attendance,33000
2,7/15/17,WEC_Attendance,26000
2,7/15/17,WMK_Attendance,51000
2,7/15/17,WST_Attendance,22000
2,7/16/17,WAK_Attendance,29000
2,7/16/17,WEC_Attendance,25000
2,7/16/17,WMK_Attendance,45000
2,7/16/17,WST_Attendance,26000
2,7/17/17,WAK_Attendance,34000
2,7/17/17,WEC_Attendance,25000
2,7/17/17,WMK_Attendance,54000
2,7/17/17,WST_Attendance,26000
2,7/18/17,WAK_Attendance,37000
2,7/18/17,WEC_Attendance,31000
2,7/18/17,WMK_Attendance,53000
2,7/18/17,WST_Attendance,25000
2,7/19/17,WAK_Attendance,34000
2,7/19/17,WEC_Attendance,26000
2,7/19/17,WMK_Attendance,59000
2,7/19/17,WST_Attendance,26000
2,7/20/17,WAK_Attendance,34000
2,7/20/17,WEC_Attendance,27000
2,7/20/17,WMK_Attendance,51000
2,7/20/17,WST_Attendance,25000
2,7/21/17,WAK_Attendance,32000
2,7/21/17,WEC_Attendance,26000
2,7/21/17,WMK_Attendance,50000
2,7/21/17,WST_Attendance,23000
2,7/22/17,WAK_Attendance,32000
2,7/22/17,WEC_Attendance,28000
2,7/22/17,WMK_Attendance,49000
2,7/22/17,WST_Attendance,24000
2,7/23/17,WAK_Attendance,29000
2,7/23/17,WEC_Attendance,25000
2,7/23/17,WMK_Attendance,47000
2,7/23/17,WST_Attendance,26000
2,7/24/17,WAK_Attendance,36000
2,7/24/17,WEC_Attendance,26000
2,7/24/17,WMK_Attendance,58000
2,7/24/17,WST_Attendance,27000
2,7/25/17,WAK_Attendance,35000
2,7/25/17,WEC_Attendance,31000
2,7/25/17,WMK_Attendance,56000
2,7/25/17,WST_Attendance,26000
2,7/26/17,WAK_Attendance,36000
2,7/26/17,WEC_Attendance,27000
2,7/26/17,WMK_Attendance,59000
2,7/26/17,WST_Attendance,26000
2,7/27/17,WAK_Attendance,36000
2,7/27/17,WEC_Attendance,28000
2,7/27/17,WMK_Attendance,51000
2,7/27/17,WST_Attendance,25000
2,7/28/17,WAK_Attendance,31000
2,7/28/17,WEC_Attendance,26000
2,7/28/17,WMK_Attendance,54000
2,7/28/17,WST_Attendance,24000
2,7/29/17,WAK_Attendance,33000
2,7/29/17,WEC_Attendance,27000
2,7/29/17,WMK_Attendance,53000
2,7/29/17,WST_Attendance,25000
2,7/30/17,WAK_Attendance,28000
2,7/30/17,WEC_Attendance,27000
2,7/30/17,WMK_Attendance,47000
2,7/30/17,WST_Attendance,25000
2,7/31/17,WAK_Attendance,34000
2,7/31/17,WEC_Attendance,27000
2,7/31/17,WMK_Attendance,57000
2,7/31/17,WST_Attendance,25000
2,8/1/17,WAK_Attendance,32000
2,8/1/17,WEC_Attendance,32000
2,8/1/17,WMK_Attendance,58000
2,8/1/17,WST_Attendance,25000
2,8/2/17,WAK_Attendance,31000
2,8/2/17,WEC_Attendance,29000
2,8/2/17,WMK_Attendance,60000
2,8/2/17,WST_Attendance,27000
2,8/3/17,WAK_Attendance,31000
2,8/3/17,WEC_Attendance,30000
2,8/3/17,WMK_Attendance,53000
2,8/3/17,WST_Attendance,26000
2,8/4/17,WAK_Attendance,29000
2,8/4/17,WEC_Attendance,28000
2,8/4/17,WMK_Attendance,53000
2,8/4/17,WST_Attendance,26000
2,8/5/17,WAK_Attendance,34000
2,8/5/17,WEC_Attendance,29000
2,8/5/17,WMK_Attendance,53000
2,8/5/17,WST_Attendance,23000
2,8/6/17,WAK_Attendance,31000
2,8/6/17,WEC_Attendance,27000
2,8/6/17,WMK_Attendance,49000
2,8/6/17,WST_Attendance,29000
2,8/7/17,WAK_Attendance,34000
2,8/7/17,WEC_Attendance,25000
2,8/7/17,WMK_Attendance,53000
2,8/7/17,WST_Attendance,26000
2,8/8/17,WAK_Attendance,34000
2,8/8/17,WEC_Attendance,29000
2,8/8/17,WMK_Attendance,53000
2,8/8/17,WST_Attendance,25000
2,8/9/17,WAK_Attendance,33000
2,8/9/17,WEC_Attendance,25000
2,8/9/17,WMK_Attendance,55000
2,8/9/17,WST_Attendance,25000
2,8/10/17,WAK_Attendance,35000
2,8/10/17,WEC_Attendance,27000
2,8/10/17,WMK_Attendance,50000
2,8/10/17,WST_Attendance,26000
2,8/11/17,WAK_Attendance,37000
2,8/11/17,WEC_Attendance,28000
2,8/11/17,WMK_Attendance,60000
2,8/11/17,WST_Attendance,29000
2,8/12/17,WAK_Attendance,39000
2,8/12/17,WEC_Attendance,33000
2,8/12/17,WMK_Attendance,62000
2,8/12/17,WST_Attendance,33000
2,8/13/17,WAK_Attendance,34000
2,8/13/17,WEC_Attendance,32000
2,8/13/17,WMK_Attendance,51000
2,8/13/17,WST_Attendance,37000
2,8/14/17,WAK_Attendance,37000
2,8/14/17,WEC_Attendance,25000
2,8/14/17,WMK_Attendance,52000
2,8/14/17,WST_Attendance,26000
2,8/15/17,WAK_Attendance,34000
2,8/15/17,WEC_Attendance,30000
2,8/15/17,WMK_Attendance,50000
2,8/15/17,WST_Attendance,25000
2,8/16/17,WAK_Attendance,35000
2,8/16/17,WEC_Attendance,27000
2,8/16/17,WMK_Attendance,55000
2,8/16/17,WST_Attendance,25000
2,8/17/17,WAK_Attendance,34000
2,8/17/17,WEC_Attendance,29000
2,8/17/17,WMK_Attendance,51000
2,8/17/17,WST_Attendance,25000
2,8/18/17,WAK_Attendance,34000
2,8/18/17,WEC_Attendance,27000
2,8/18/17,WMK_Attendance,53000
2,8/18/17,WST_Attendance,26000
2,8/19/17,WAK_Attendance,36000
2,8/19/17,WEC_Attendance,31000
2,8/19/17,WMK_Attendance,55000
2,8/19/17,WST_Attendance,27000
2,8/20/17,WAK_Attendance,34000
2,8/20/17,WEC_Attendance,31000
2,8/20/17,WMK_Attendance,51000
2,8/20/17,WST_Attendance,26000
2,8/21/17,WAK_Attendance,32000
2,8/21/17,WEC_Attendance,28000
2,8/21/17,WMK_Attendance,48000
2,8/21/17,WST_Attendance,25000
2,8/22/17,WAK_Attendance,29000
2,8/22/17,WEC_Attendance,32000
2,8/22/17,WMK_Attendance,49000
2,8/22/17,WST_Attendance,23000
2,8/23/17,WAK_Attendance,30000
2,8/23/17,WEC_Attendance,28000
2,8/23/17,WMK_Attendance,49000
2,8/23/17,WST_Attendance,23000
2,8/24/17,WAK_Attendance,29000
2,8/24/17,WEC_Attendance,31000
2,8/24/17,WMK_Attendance,46000
2,8/24/17,WST_Attendance,24000
2,8/25/17,WAK_Attendance,32000
2,8/25/17,WEC_Attendance,29000
2,8/25/17,WMK_Attendance,39000
2,8/25/17,WST_Attendance,23000
2,8/26/17,WAK_Attendance,35000
2,8/26/17,WEC_Attendance,34000
2,8/26/17,WMK_Attendance,56000
2,8/26/17,WST_Attendance,25000
2,8/27/17,WAK_Attendance,28000
2,8/27/17,WEC_Attendance,28000
2,8/27/17,WMK_Attendance,42000
2,8/27/17,WST_Attendance,24000
2,8/28/17,WAK_Attendance,23000
2,8/28/17,WEC_Attendance,24000
2,8/28/17,WMK_Attendance,39000
2,8/28/17,WST_Attendance,18000
2,8/29/17,WAK_Attendance,21000
2,8/29/17,WEC_Attendance,27000
2,8/29/17,WMK_Attendance,34000
2,8/29/17,WST_Attendance,18000
2,8/30/17,WAK_Attendance,21000
2,8/30/17,WEC_Attendance,23000
2,8/30/17,WMK_Attendance,38000
2,8/30/17,WST_Attendance,17000
2,8/31/17,WAK_Attendance,21000
2,8/31/17,WEC_Attendance,28000
2,8/31/17,WMK_Attendance,37000
2,8/31/17,WST_Attendance,17000
2,9/1/17,WAK_Attendance,23000
2,9/1/17,WEC_Attendance,36000
2,9/1/17,WMK_Attendance,37000
2,9/1/17,WST_Attendance,20000
2,9/2/17,WAK_Attendance,35000
2,9/2/17,WEC_Attendance,47000
2,9/2/17,WMK_Attendance,61000
2,9/2/17,WST_Attendance,27000
2,9/3/17,WAK_Attendance,36000
2,9/3/17,WEC_Attendance,47000
2,9/3/17,WMK_Attendance,52000
2,9/3/17,WST_Attendance,26000
2,9/4/17,WAK_Attendance,32000
2,9/4/17,WEC_Attendance,38000
2,9/4/17,WMK_Attendance,39000
2,9/4/17,WST_Attendance,22000
2,9/5/17,WAK_Attendance,22000
2,9/5/17,WEC_Attendance,28000
2,9/5/17,WMK_Attendance,33000
2,9/5/17,WST_Attendance,14000
2,9/6/17,WAK_Attendance,21000
2,9/6/17,WEC_Attendance,26000
2,9/6/17,WMK_Attendance,33000
2,9/6/17,WST_Attendance,14000
2,9/7/17,WAK_Attendance,21000
2,9/7/17,WEC_Attendance,27000
2,9/7/17,WMK_Attendance,24000
2,9/7/17,WST_Attendance,14000
2,9/8/17,WAK_Attendance,23000
2,9/8/17,WEC_Attendance,33000
2,9/8/17,WMK_Attendance,36000
2,9/8/17,WST_Attendance,17000
2,9/9/17,WAK_Attendance,33000
2,9/9/17,WEC_Attendance,41000
2,9/9/17,WMK_Attendance,48000
2,9/9/17,WST_Attendance,19000
2,9/10/17,WAK_Attendance,0
2,9/10/17,WEC_Attendance,0
2,9/10/17,WMK_Attendance,0
2,9/10/17,WST_Attendance,0
2,9/11/17,WAK_Attendance,0
2,9/11/17,WEC_Attendance,0
2,9/11/17,WMK_Attendance,0
2,9/11/17,WST_Attendance,0
2,9/12/17,WAK_Attendance,21000
2,9/12/17,WEC_Attendance,33000
2,9/12/17,WMK_Attendance,30000
2,9/12/17,WST_Attendance,17000
2,9/13/17,WAK_Attendance,21000
2,9/13/17,WEC_Attendance,31000
2,9/13/17,WMK_Attendance,39000
2,9/13/17,WST_Attendance,17000
2,9/14/17,WAK_Attendance,22000
2,9/14/17,WEC_Attendance,26000
2,9/14/17,WMK_Attendance,34000
2,9/14/17,WST_Attendance,16000
2,9/15/17,WAK_Attendance,25000
2,9/15/17,WEC_Attendance,34000
2,9/15/17,WMK_Attendance,32000
2,9/15/17,WST_Attendance,19000
2,9/16/17,WAK_Attendance,34000
2,9/16/17,WEC_Attendance,46000
2,9/16/17,WMK_Attendance,55000
2,9/16/17,WST_Attendance,23000
2,9/17/17,WAK_Attendance,28000
2,9/17/17,WEC_Attendance,35000
2,9/17/17,WMK_Attendance,31000
2,9/17/17,WST_Attendance,22000
2,9/18/17,WAK_Attendance,24000
2,9/18/17,WEC_Attendance,31000
2,9/18/17,WMK_Attendance,40000
2,9/18/17,WST_Attendance,18000
2,9/19/17,WAK_Attendance,21000
2,9/19/17,WEC_Attendance,33000
2,9/19/17,WMK_Attendance,29000
2,9/19/17,WST_Attendance,17000
2,9/20/17,WAK_Attendance,21000
2,9/20/17,WEC_Attendance,30000
2,9/20/17,WMK_Attendance,39000
2,9/20/17,WST_Attendance,17000
2,9/21/17,WAK_Attendance,22000
2,9/21/17,WEC_Attendance,31000
2,9/21/17,WMK_Attendance,37000
2,9/21/17,WST_Attendance,18000
2,9/22/17,WAK_Attendance,24000
2,9/22/17,WEC_Attendance,39000
2,9/22/17,WMK_Attendance,33000
2,9/22/17,WST_Attendance,21000
2,9/23/17,WAK_Attendance,35000
2,9/23/17,WEC_Attendance,48000
2,9/23/17,WMK_Attendance,57000
2,9/23/17,WST_Attendance,24000
2,9/24/17,WAK_Attendance,32000
2,9/24/17,WEC_Attendance,36000
2,9/24/17,WMK_Attendance,35000
2,9/24/17,WST_Attendance,25000
2,9/25/17,WAK_Attendance,29000
2,9/25/17,WEC_Attendance,29000
2,9/25/17,WMK_Attendance,43000
2,9/25/17,WST_Attendance,19000
2,9/26/17,WAK_Attendance,27000
2,9/26/17,WEC_Attendance,32000
2,9/26/17,WMK_Attendance,31000
2,9/26/17,WST_Attendance,20000
2,9/27/17,WAK_Attendance,24000
2,9/27/17,WEC_Attendance,29000
2,9/27/17,WMK_Attendance,45000
2,9/27/17,WST_Attendance,20000
2,9/28/17,WAK_Attendance,27000
2,9/28/17,WEC_Attendance,32000
2,9/28/17,WMK_Attendance,40000
2,9/28/17,WST_Attendance,19000
2,9/29/17,WAK_Attendance,30000
2,9/29/17,WEC_Attendance,38000
2,9/29/17,WMK_Attendance,35000
2,9/29/17,WST_Attendance,21000
2,9/30/17,WAK_Attendance,36000
2,9/30/17,WEC_Attendance,46000
2,9/30/17,WMK_Attendance,52700
2,9/30/17,WST_Attendance,25000
2,10/1/17,WAK_Attendance,33000
2,10/1/17,WEC_Attendance,47000
2,10/1/17,WMK_Attendance,37000
2,10/1/17,WST_Attendance,23000
2,10/2/17,WAK_Attendance,35000
2,10/2/17,WEC_Attendance,31000
2,10/2/17,WMK_Attendance,55000
2,10/2/17,WST_Attendance,20000
2,10/3/17,WAK_Attendance,29000
2,10/3/17,WEC_Attendance,34000
2,10/3/17,WMK_Attendance,33000
2,10/3/17,WST_Attendance,20000
2,10/4/17,WAK_Attendance,30000
2,10/4/17,WEC_Attendance,32000
2,10/4/17,WMK_Attendance,53000
2,10/4/17,WST_Attendance,20000
2,10/5/17,WAK_Attendance,30000
2,10/5/17,WEC_Attendance,35000
2,10/5/17,WMK_Attendance,40000
2,10/5/17,WST_Attendance,21000
2,10/6/17,WAK_Attendance,35000
2,10/6/17,WEC_Attendance,41000
2,10/6/17,WMK_Attendance,42000
2,10/6/17,WST_Attendance,26000
2,10/7/17,WAK_Attendance,43000
2,10/7/17,WEC_Attendance,53000
2,10/7/17,WMK_Attendance,69000
2,10/7/17,WST_Attendance,28000
2,10/8/17,WAK_Attendance,36000
2,10/8/17,WEC_Attendance,41000
2,10/8/17,WMK_Attendance,65000
2,10/8/17,WST_Attendance,29000
2,10/9/17,WAK_Attendance,37000
2,10/9/17,WEC_Attendance,37000
2,10/9/17,WMK_Attendance,45000
2,10/9/17,WST_Attendance,27000
2,10/10/17,WAK_Attendance,33000
2,10/10/17,WEC_Attendance,38000
2,10/10/17,WMK_Attendance,41000
2,10/10/17,WST_Attendance,26000
2,10/11/17,WAK_Attendance,29000
2,10/11/17,WEC_Attendance,33000
2,10/11/17,WMK_Attendance,66000
2,10/11/17,WST_Attendance,23000
2,10/12/17,WAK_Attendance,33000
2,10/12/17,WEC_Attendance,36000
2,10/12/17,WMK_Attendance,41000
2,10/12/17,WST_Attendance,24000
2,10/13/17,WAK_Attendance,36000
2,10/13/17,WEC_Attendance,43000
2,10/13/17,WMK_Attendance,47000
2,10/13/17,WST_Attendance,26000
2,10/14/17,WAK_Attendance,41000
2,10/14/17,WEC_Attendance,48000
2,10/14/17,WMK_Attendance,68000
2,10/14/17,WST_Attendance,26000
2,10/15/17,WAK_Attendance,39000
2,10/15/17,WEC_Attendance,41000
2,10/15/17,WMK_Attendance,46000
2,10/15/17,WST_Attendance,28000
2,10/16/17,WAK_Attendance,36000
2,10/16/17,WEC_Attendance,34000
2,10/16/17,WMK_Attendance,61000
2,10/16/17,WST_Attendance,23000
2,10/17/17,WAK_Attendance,31000
2,10/17/17,WEC_Attendance,33000
2,10/17/17,WMK_Attendance,39000
2,10/17/17,WST_Attendance,21000
2,10/18/17,WAK_Attendance,28000
2,10/18/17,WEC_Attendance,34000
2,10/18/17,WMK_Attendance,61000
2,10/18/17,WST_Attendance,23000
2,10/19/17,WAK_Attendance,33000
2,10/19/17,WEC_Attendance,37000
2,10/19/17,WMK_Attendance,41000
2,10/19/17,WST_Attendance,24000
2,10/20/17,WAK_Attendance,36000
2,10/20/17,WEC_Attendance,44000
2,10/20/17,WMK_Attendance,48000
2,10/20/17,WST_Attendance,27000
2,10/21/17,WAK_Attendance,41000
2,10/21/17,WEC_Attendance,50000
2,10/21/17,WMK_Attendance,70000
2,10/21/17,WST_Attendance,27000
2,10/22/17,WAK_Attendance,34000
2,10/22/17,WEC_Attendance,38000
2,10/22/17,WMK_Attendance,42000
2,10/22/17,WST_Attendance,26000
2,10/23/17,WAK_Attendance,33000
2,10/23/17,WEC_Attendance,33000
2,10/23/17,WMK_Attendance,51000
2,10/23/17,WST_Attendance,21000
2,10/24/17,WAK_Attendance,29000
2,10/24/17,WEC_Attendance,34000
2,10/24/17,WMK_Attendance,37000
2,10/24/17,WST_Attendance,19000
2,10/25/17,WAK_Attendance,26000
2,10/25/17,WEC_Attendance,32000
2,10/25/17,WMK_Attendance,52000
2,10/25/17,WST_Attendance,22000
2,10/26/17,WAK_Attendance,30000
2,10/26/17,WEC_Attendance,35000
2,10/26/17,WMK_Attendance,35000
2,10/26/17,WST_Attendance,21000
2,10/27/17,WAK_Attendance,33000
2,10/27/17,WEC_Attendance,41000
2,10/27/17,WMK_Attendance,43000
2,10/27/17,WST_Attendance,23000
2,10/28/17,WAK_Attendance,37000
2,10/28/17,WEC_Attendance,50000
2,10/28/17,WMK_Attendance,64000
2,10/28/17,WST_Attendance,25000
2,10/29/17,WAK_Attendance,27000
2,10/29/17,WEC_Attendance,38000
2,10/29/17,WMK_Attendance,36000
2,10/29/17,WST_Attendance,19000
2,10/30/17,WAK_Attendance,24000
2,10/30/17,WEC_Attendance,28000
2,10/30/17,WMK_Attendance,41000
2,10/30/17,WST_Attendance,17000
2,10/31/17,WAK_Attendance,23000
2,10/31/17,WEC_Attendance,27000
2,10/31/17,WMK_Attendance,36000
2,10/31/17,WST_Attendance,16000
