arvl_dt,booking_window_range,rm_nt_cn,gst_cn,gst_cn_2,delta_tkt_cn
8/26/16,0+,24064,79750,18873,0
8/27/16,0+,27419,89799,18920,0
8/28/16,0+,21905,70439,14371,0
8/29/16,0+,15911,47811,10420,0
8/30/16,0+,12567,37639,7728,0
8/31/16,0+,17696,54137,11362,0
9/1/16,0+,24938,77683,16861,0
9/2/16,0+,31780,101309,28415,0
9/3/16,0+,34198,108067,25373,0
9/4/16,0+,27020,81777,18757,0
9/5/16,0+,22594,65085,13641,0
9/6/16,0+,20845,56068,11538,0
9/7/16,0+,20332,55803,11296,0
9/8/16,0+,21402,63445,14606,0
9/9/16,0+,26660,80429,21394,0
9/10/16,0+,39236,119191,23842,0
9/11/16,0+,33345,94287,19120,0
9/12/16,0+,22455,63252,12902,0
9/13/16,0+,17967,50478,10463,0
9/14/16,0+,19714,54565,11754,0
9/15/16,0+,21760,62833,14530,0
9/16/16,0+,26665,80820,20570,0
9/17/16,0+,40294,124905,25643,0
9/18/16,0+,35377,103068,21310,0
9/19/16,0+,22866,64251,13816,0
9/20/16,0+,18655,54388,11031,0
9/21/16,0+,19532,56185,11978,0
9/22/16,0+,22043,62279,14851,0
9/23/16,0+,26387,78637,21090,0
9/24/16,0+,39342,124211,25636,0
9/25/16,0+,33273,93734,19983,0
9/26/16,0+,25200,57385,13245,0
9/27/16,0+,14710,42252,9539,0
9/28/16,0+,18660,54464,12187,0
9/29/16,0+,22120,68000,16376,0
9/30/16,0+,32705,104212,27127,0
10/1/16,0+,47121,153525,30481,0
10/2/16,0+,29126,88608,20569,0
10/3/16,0+,17815,50735,12522,0
10/4/16,0+,15646,43742,10413,0
10/5/16,0+,19473,58845,13756,0
10/6/16,0+,17170,52408,14683,0
10/7/16,0+,13298,42256,15837,0
10/8/16,0+,43754,141658,33622,0
10/9/16,0+,39463,128688,27467,0
10/10/16,0+,27275,83415,19478,0
10/11/16,0+,20764,61725,14481,0
10/12/16,0+,20875,63507,14514,0
10/13/16,0+,19911,61552,16300,0
10/14/16,0+,27083,84342,22800,0
10/15/16,0+,46380,136879,26845,0
10/16/16,0+,39268,105531,23017,0
10/17/16,0+,20381,57599,13227,0
10/18/16,0+,18753,56146,12251,0
10/19/16,0+,20354,63390,14206,0
10/20/16,0+,24631,76505,19430,0
10/21/16,0+,27103,82098,21529,0
10/22/16,0+,38945,120874,24545,0
10/23/16,0+,35824,102212,22143,0
10/24/16,0+,21651,61074,14011,0
10/25/16,0+,17803,51494,11270,0
10/26/16,0+,21109,62269,13835,0
10/27/16,0+,25621,77769,18943,0
10/28/16,0+,26680,81988,21561,0
10/29/16,0+,36313,111824,23836,0
10/30/16,0+,30174,89227,19342,0
10/31/16,0+,14617,39667,9721,0
11/1/16,0+,21346,58006,13433,0
11/2/16,0+,22811,61820,14905,0
11/3/16,0+,26171,75177,19238,0
11/4/16,0+,27251,83069,22647,0
11/5/16,0+,38019,123576,25655,0
11/6/16,0+,35221,106553,23252,0
11/7/16,0+,25126,72100,17485,0
11/8/16,0+,20054,61527,14186,0
11/9/16,0+,19686,60435,14632,0
11/10/16,0+,22158,66800,18173,0
11/11/16,0+,26181,77447,21868,0
11/12/16,0+,38505,115603,25735,0
11/13/16,0+,32883,97260,22093,0
11/14/16,0+,17039,46943,12834,0
11/15/16,0+,28037,87328,18143,0
11/16/16,0+,17104,54398,12887,0
11/17/16,0+,23391,78864,20211,0
11/18/16,0+,27553,97318,27619,0
11/19/16,0+,41468,147411,30715,0
11/20/16,0+,36152,125071,27709,0
11/21/16,0+,22774,76988,18015,0
11/22/16,0+,18585,63078,15653,0
11/23/16,0+,22522,75960,20168,0
11/24/16,0+,16631,53326,14372,0
11/25/16,0+,20949,67711,21740,0
11/26/16,0+,51931,169526,34548,0
11/27/16,0+,36457,114382,25032,0
11/28/16,0+,26537,79349,16220,0
11/29/16,0+,16203,46941,10522,0
11/30/16,0+,19383,57876,13617,0
12/1/16,0+,24370,75468,18658,0
12/2/16,0+,24288,77576,21459,0
12/3/16,0+,40642,127632,27733,0
12/4/16,0+,36225,110195,25142,0
12/5/16,0+,21949,62922,15617,0
12/6/16,0+,16537,48098,11951,0
12/7/16,0+,18725,56810,14884,0
12/8/16,0+,20041,59216,17237,0
12/9/16,0+,21403,65287,23236,0
12/10/16,0+,51313,166278,34398,0
12/11/16,0+,32656,99575,22262,0
12/12/16,0+,19564,56631,13234,0
12/13/16,0+,14024,41630,10102,0
12/14/16,0+,16560,51509,12536,0
12/15/16,0+,22195,72122,17638,0
12/16/16,0+,30471,105244,27276,0
12/17/16,0+,40091,140208,31454,0
12/18/16,0+,30317,103903,24558,0
12/19/16,0+,20305,67637,15733,0
12/20/16,0+,16094,54021,12384,0
12/21/16,0+,24251,84384,17592,0
12/22/16,0+,22352,77384,17778,0
12/23/16,0+,28222,97447,21700,0
12/24/16,0+,23200,80537,18325,0
12/25/16,0+,19591,68253,15157,0
12/26/16,0+,39686,139130,30793,0
12/27/16,0+,29403,103078,23638,0
12/28/16,0+,22977,78511,18771,0
12/29/16,0+,20583,68668,17137,0
12/30/16,0+,23140,75678,21449,0
12/31/16,0+,17959,60399,19473,0
1/1/17,0+,34845,118504,26570,0
1/2/17,0+,34303,111808,28302,0
1/3/17,0+,27338,79058,19035,0
1/4/17,0+,30267,88785,20336,0
1/5/17,0+,23778,69143,17618,0
1/6/17,0+,22706,67241,19410,0
1/7/17,0+,23480,72418,18308,0
1/8/17,0+,29350,86768,18954,0
1/9/17,0+,25037,68485,16445,0
1/10/17,0+,16875,46985,11654,0
1/11/17,0+,20296,61900,13963,0
1/12/17,0+,28532,89155,21956,0
1/13/17,0+,27633,87642,26067,0
1/14/17,0+,28080,90520,22255,0
1/15/17,0+,24007,74307,17373,0
1/16/17,0+,23490,68348,15577,0
1/17/17,0+,16989,46530,10612,0
1/18/17,0+,19170,56582,12840,0
1/19/17,0+,20395,61590,15937,0
1/20/17,0+,23955,73816,21186,0
1/21/17,0+,33552,100925,23204,0
1/22/17,0+,31463,88781,18929,0
1/23/17,0+,21921,58246,13587,0
1/24/17,0+,18750,51203,11761,0
1/25/17,0+,20498,59268,14195,0
1/26/17,0+,22511,66248,16807,0
1/27/17,0+,23507,70258,20644,0
1/28/17,0+,30113,91736,21699,0
1/29/17,0+,32965,88239,20158,0
1/30/17,0+,17213,47846,11397,0
1/31/17,0+,17580,48754,10771,0
2/1/17,0+,24559,73486,16220,0
2/2/17,0+,28677,87177,21530,0
2/3/17,0+,26879,82019,22579,0
2/4/17,0+,30915,96512,21921,0
2/5/17,0+,28840,84647,19460,0
2/6/17,0+,16224,45944,12136,0
2/7/17,0+,18780,46101,11947,0
2/8/17,0+,20896,63858,15258,0
2/9/17,0+,33887,104452,26715,0
2/10/17,0+,27357,87474,24062,0
2/11/17,0+,26010,81875,19969,0
2/12/17,0+,24956,73649,17527,0
2/13/17,0+,23490,63613,16195,0
2/14/17,0+,18793,55159,13644,0
2/15/17,0+,26008,82045,18999,0
2/16/17,0+,27839,90232,23144,0
2/17/17,0+,26772,89315,24981,0
2/18/17,0+,31232,104972,24081,0
2/19/17,0+,29130,92521,21842,0
2/20/17,0+,28440,88178,22907,0
2/21/17,0+,18827,56497,15269,0
2/22/17,0+,21639,62831,15954,0
2/23/17,0+,28673,84504,23119,0
2/24/17,0+,26076,80519,22964,0
2/25/17,0+,36001,119847,26360,0
2/26/17,0+,35880,112875,24921,0
2/27/17,0+,24451,74097,18485,0
2/28/17,0+,18785,54905,13131,0
3/1/17,0+,25159,71504,17339,0
3/2/17,0+,22321,68209,17758,0
3/3/17,0+,25075,78523,22616,0
3/4/17,0+,37758,116678,27149,0
3/5/17,0+,35601,105475,24272,0
3/6/17,0+,23129,63429,16544,0
3/7/17,0+,18352,49958,13146,0
3/8/17,0+,19318,59220,15186,0
3/9/17,0+,24452,76599,20687,0
3/10/17,0+,26049,85311,24846,0
3/11/17,0+,38251,132226,30124,0
3/12/17,0+,35733,114173,27040,0
3/13/17,0+,24869,78378,21501,0
3/14/17,0+,19333,59800,17704,0
3/15/17,0+,19918,62343,17617,0
3/16/17,0+,21616,68795,20448,0
3/17/17,0+,27653,88193,26631,0
3/18/17,0+,36628,120143,30044,0
3/19/17,0+,33578,106275,26128,0
3/20/17,0+,23190,70147,19279,0
3/21/17,0+,19824,58869,16187,0
3/22/17,0+,21433,66818,18165,0
3/23/17,0+,23481,75343,21698,0
3/24/17,0+,26414,85704,25065,0
3/25/17,0+,39559,132896,29328,0
3/26/17,0+,38653,122107,27658,0
3/27/17,0+,22387,67355,16881,0
3/28/17,0+,17749,55298,13232,0
3/29/17,0+,20648,66736,15424,0
3/30/17,0+,21744,68697,18821,0
3/31/17,0+,25562,83090,22845,0
4/1/17,0+,44378,144961,31453,0
4/2/17,0+,38517,120119,27265,0
4/3/17,0+,20185,63618,15600,0
4/4/17,0+,16319,50242,12515,0
4/5/17,0+,19177,60944,15506,0
4/6/17,0+,20294,65672,17580,0
4/7/17,0+,26270,89439,23551,0
4/8/17,0+,42959,150762,32767,0
4/9/17,0+,35502,123479,27647,0
4/10/17,0+,23593,79348,19275,0
4/11/17,0+,17451,59462,14640,0
4/12/17,0+,20756,71404,17333,0
4/13/17,0+,24043,82579,20764,0
4/14/17,0+,27756,94387,25363,0
4/15/17,0+,25440,90264,20280,0
4/16/17,0+,21119,71744,16198,0
4/17/17,0+,27097,89942,20321,0
4/18/17,0+,18032,57138,13768,0
4/19/17,0+,22955,67492,16621,0
4/20/17,0+,25320,74261,20202,0
4/21/17,0+,25620,76697,21929,0
4/22/17,0+,32412,97892,23823,0
4/23/17,0+,36647,108103,24022,0
4/24/17,0+,25729,72776,16644,0
4/25/17,0+,19565,55716,12674,0
4/26/17,0+,21969,64744,15032,0
4/27/17,0+,26638,81948,19975,0
4/28/17,0+,25463,78732,21618,0
4/29/17,0+,30514,95259,21807,0
4/30/17,0+,27824,82436,18712,0
5/1/17,0+,19010,54428,12902,0
5/2/17,0+,17547,49073,11390,0
5/3/17,0+,24659,77510,17141,4
5/4/17,0+,34417,106221,26309,0
5/5/17,0+,20919,65535,18234,0
5/6/17,0+,27859,86884,18885,0
5/7/17,0+,26408,79055,17568,0
5/8/17,0+,22453,61967,16408,0
5/9/17,0+,18099,50214,12189,0
5/10/17,0+,22844,70224,16133,0
5/11/17,0+,30490,99121,23854,0
5/12/17,0+,24492,77258,21976,0
5/13/17,0+,28296,90588,20721,0
5/14/17,0+,25611,78887,17474,0
5/15/17,0+,29035,80195,18484,0
5/16/17,0+,20560,58107,13063,0
5/17/17,0+,21835,65492,14925,0
5/18/17,0+,20676,63848,16107,0
5/19/17,0+,25297,79851,22706,0
5/20/17,0+,33817,108014,23512,0
5/21/17,0+,35593,105807,23754,0
5/22/17,0+,21940,64701,14991,0
5/23/17,0+,16942,51933,12098,0
5/24/17,0+,20405,67100,15050,0
5/25/17,0+,23299,77923,18687,0
5/26/17,0+,29086,99497,26212,0
5/27/17,0+,30990,108447,24985,0
5/28/17,0+,28823,100176,22196,0
5/29/17,0+,27371,89981,22022,0
5/30/17,0+,22607,74834,17353,0
5/31/17,0+,18703,61416,14976,0
6/1/17,0+,21805,70421,17584,0
6/2/17,0+,24414,81478,22128,0
6/3/17,0+,35304,120797,26714,0
6/4/17,0+,39249,133972,28302,0
6/5/17,0+,24490,82736,18101,0
6/6/17,0+,17120,57531,12522,0
6/7/17,0+,18615,60477,13765,0
6/8/17,0+,18026,59248,14736,0
6/9/17,0+,21246,72183,18670,0
6/10/17,0+,36356,126092,26240,0
6/11/17,0+,36147,121607,26094,0
6/12/17,0+,21804,73169,16723,0
6/13/17,0+,18337,58103,13634,0
6/14/17,0+,18307,59873,13791,0
6/15/17,0+,18070,59396,14817,0
6/16/17,0+,24784,84084,22989,0
6/17/17,0+,28636,101464,22597,0
6/18/17,0+,28941,101895,21960,0
6/19/17,0+,22348,73817,16959,0
6/20/17,0+,31690,98778,21335,0
6/21/17,0+,21908,71532,16438,0
6/22/17,0+,18370,62392,14884,0
6/23/17,0+,20651,71539,18199,0
6/24/17,0+,35666,125858,26555,0
6/25/17,0+,35855,124485,27023,0
6/26/17,0+,23719,82023,18595,0
6/27/17,0+,19127,64818,14964,0
6/28/17,0+,22290,73430,17208,0
6/29/17,0+,21020,70998,16363,0
6/30/17,0+,27275,93409,21592,0
7/1/17,0+,36347,129162,27016,0
7/2/17,0+,33113,115330,26493,0
7/3/17,0+,22612,76840,18930,0
7/4/17,0+,15206,51839,13187,0
7/5/17,0+,22343,77113,17221,0
7/6/17,0+,20713,71230,15741,0
7/7/17,0+,23980,80958,18338,0
7/8/17,0+,32633,110508,22704,0
7/9/17,0+,33170,112180,23510,0
7/10/17,0+,24340,83227,17094,0
7/11/17,0+,19967,68420,14018,0
7/12/17,0+,19267,64864,14616,0
7/13/17,0+,19354,65517,15778,0
7/14/17,0+,22074,75249,19648,0
7/15/17,0+,28853,99934,21448,0
7/16/17,0+,32004,111050,22754,0
7/17/17,0+,23790,80773,17837,0
7/18/17,0+,18428,62992,13728,0
7/19/17,0+,19966,66365,14198,0
7/20/17,0+,19985,65078,15715,0
7/21/17,0+,22757,77606,20159,0
7/22/17,0+,30010,104441,22853,0
7/23/17,0+,31717,107694,22689,0
7/24/17,0+,25406,82989,18330,0
7/25/17,0+,22891,68478,15242,0
7/26/17,0+,19198,65145,14718,0
7/27/17,0+,20248,68512,16524,0
7/28/17,0+,23184,79452,21155,0
7/29/17,0+,27899,98797,22196,0
7/30/17,0+,28787,101472,21478,0
7/31/17,0+,22921,78034,17302,0
8/1/17,0+,22557,75557,16236,0
8/2/17,0+,22281,72687,16061,0
8/3/17,0+,20429,69414,16388,0
8/4/17,0+,23625,80571,21681,0
8/5/17,0+,28769,100022,23576,0
8/6/17,0+,29077,98985,21826,0
8/7/17,0+,22049,71004,16741,0
8/8/17,0+,19426,62605,13628,0
8/9/17,0+,20997,67438,14979,0
8/10/17,0+,20303,68334,16153,0
8/11/17,0+,27023,90339,24077,0
8/12/17,0+,30495,103798,23465,0
8/13/17,0+,34856,116286,23756,0
8/14/17,0+,25862,82538,17404,0
8/15/17,0+,21901,73699,14489,0
8/16/17,0+,22538,76072,14894,0
8/17/17,0+,21420,72218,14410,0
8/18/17,0+,24768,83243,19505,0
8/19/17,0+,28721,97904,20220,0
8/20/17,0+,27782,92438,18592,0
8/21/17,0+,26040,85646,16674,0
8/22/17,0+,20308,67362,13047,0
8/23/17,0+,20271,65592,12801,0
8/24/17,0+,19488,62973,13445,0
8/25/17,0+,22924,74642,18373,0
8/26/17,0+,28019,93123,19884,0
8/27/17,0+,24848,80085,16628,0
8/28/17,0+,17444,53447,12148,0
8/29/17,0+,13132,39803,8978,0
8/30/17,0+,16520,50651,11632,0
8/31/17,0+,19996,62381,15280,0
9/1/17,0+,31593,101160,28391,0
9/2/17,0+,32789,100721,24436,0
9/3/17,0+,26085,78897,19126,0
9/4/17,0+,22642,64214,14965,0
9/5/17,0+,17703,48426,11078,0
9/6/17,0+,16513,45507,10162,0
9/7/17,0+,21909,53663,12188,0
9/8/17,0+,18461,51959,12572,0
9/9/17,0+,32795,78801,20625,0
9/10/17,0+,12344,32754,10514,0
9/11/17,0+,5894,17037,7232,0
9/12/17,0+,18097,53094,14910,0
9/13/17,0+,26243,75303,18021,0
9/14/17,0+,22667,65068,17192,0
9/15/17,0+,26178,77153,20554,0
9/16/17,0+,37230,112986,23783,0
9/17/17,0+,30963,90893,19716,0
9/18/17,0+,20623,58236,12778,0
9/19/17,0+,17610,53093,11128,0
9/20/17,0+,25241,79417,17751,0
9/21/17,0+,20606,63013,15183,0
9/22/17,0+,23139,70358,17825,0
9/23/17,0+,39796,123109,25221,0
9/24/17,0+,36606,107516,23261,0
9/25/17,0+,21109,59326,13568,0
9/26/17,0+,16764,47508,10558,0
9/27/17,0+,20186,58876,13385,0
9/28/17,0+,18872,56543,14477,0
9/29/17,0+,24608,76072,20284,0
9/30/17,0+,42338,123663,26198,0
10/1/17,0+,36562,99139,22036,0
10/2/17,0+,18211,50895,12538,0
10/3/17,0+,13777,39626,9527,0
10/4/17,0+,20596,63402,14590,0
10/5/17,0+,28268,88682,22470,0
10/6/17,0+,27353,89060,23314,0
10/7/17,0+,39225,129895,26027,0
10/8/17,0+,32681,105053,22499,0
10/9/17,0+,25141,76204,18168,0
10/10/17,0+,18172,53887,12626,0
10/11/17,0+,20484,61304,14089,0
10/12/17,0+,21633,67388,16397,0
10/13/17,0+,26521,84843,21266,0
10/14/17,0+,41608,135041,27448,0
10/15/17,0+,35324,107946,23918,0
10/16/17,0+,21072,61244,14706,0
10/17/17,0+,19873,60320,12919,0
10/18/17,0+,22455,70553,15759,0
10/19/17,0+,20233,64129,15924,0
10/20/17,0+,24032,75071,19703,0
10/21/17,0+,38244,118925,24672,0
10/22/17,0+,35061,97549,21858,0
10/23/17,0+,20937,59310,13378,0
10/24/17,0+,17320,50522,11462,0
10/25/17,0+,21051,63165,14671,0
10/26/17,0+,22954,70556,17616,0
10/27/17,0+,26392,79725,20867,0
10/28/17,0+,36149,112250,23648,0
10/29/17,0+,32977,97051,21579,0
10/30/17,0+,19848,55316,13206,0
10/31/17,0+,13108,36178,9018,0
11/1/17,0+,24177,69555,16167,0
11/2/17,0+,25976,75351,19355,0
11/3/17,0+,25662,77227,20934,0
11/4/17,0+,35938,115419,24619,0
11/5/17,0+,34101,104614,23068,0
11/6/17,0+,24517,70411,17333,0
11/7/17,0+,18936,56643,13190,0
11/8/17,0+,21001,65101,15563,0
11/9/17,0+,20115,61989,16911,0
11/10/17,0+,24076,74506,21247,0
11/11/17,0+,37871,119224,26223,0
11/12/17,0+,35943,107191,24520,0
11/13/17,0+,18656,53301,14598,0
11/14/17,0+,23828,73800,16465,0
11/15/17,0+,17361,55028,13597,0
11/16/17,0+,20005,69027,18086,0
11/17/17,0+,26912,96353,28018,0
11/18/17,0+,40328,144492,31541,0
11/19/17,0+,36277,125579,28678,0
11/20/17,0+,21518,73067,17793,0
11/21/17,0+,20014,67716,16878,0
11/22/17,0+,21749,74340,19576,0
11/23/17,0+,15488,49431,13896,0
11/24/17,0+,23466,75347,22587,0
11/25/17,0+,46267,151188,32444,0
11/26/17,0+,38305,118376,26763,0
11/27/17,0+,25212,68773,15731,0
11/28/17,0+,16587,47542,11282,0
11/29/17,0+,17432,52131,12583,0
11/30/17,0+,21511,66148,17724,0
12/1/17,0+,29261,90967,25122,0
12/2/17,0+,38858,122845,26636,0
12/3/17,0+,33856,103545,24232,0
12/4/17,0+,20094,58053,15330,0
12/5/17,0+,17960,53112,14041,0
12/6/17,0+,16702,51141,13728,0
12/7/17,0+,17960,54439,17099,0
12/8/17,0+,33149,106252,26626,0
12/9/17,0+,39587,127674,28456,0
12/10/17,0+,37957,114117,25475,0
12/11/17,0+,20782,61405,15258,0
12/12/17,0+,16934,51251,12931,0
12/13/17,0+,17525,54482,13586,0
12/14/17,0+,20673,66055,17213,0
12/15/17,0+,27038,90896,24484,0
12/16/17,0+,39033,135358,29532,0
12/17/17,0+,32111,108082,25004,0
12/18/17,0+,20399,67206,16659,0
12/19/17,0+,16831,56128,14135,0
12/20/17,0+,20621,70176,16590,0
12/21/17,0+,27573,95045,22483,0
12/22/17,0+,32046,112020,26037,0
12/23/17,0+,39945,139668,28885,0
12/24/17,0+,19869,68641,17065,0
12/25/17,0+,15950,55518,12913,0
12/26/17,0+,34169,120009,27463,0
12/27/17,0+,28741,101388,23154,0
12/28/17,0+,23577,80722,18666,0
12/29/17,0+,22724,77157,19457,0
12/30/17,0+,25762,87049,21654,0
12/31/17,0+,17901,61234,17535,0
1/1/18,0+,29307,99728,24608,0
1/2/18,0+,33042,102541,24452,0
1/3/18,0+,31304,91786,21421,0
1/4/18,0+,21095,62469,16413,0
1/5/18,0+,22378,66473,18649,0
1/6/18,0+,23548,72511,18266,0
1/7/18,0+,31934,94613,21157,0
1/8/18,0+,31594,89706,21664,0
1/9/18,0+,20856,58475,14398,0
1/10/18,0+,21520,64293,15114,0
1/11/18,0+,26795,83180,20804,0
1/12/18,0+,25550,81499,22648,0
1/13/18,0+,29649,95064,22403,0
1/14/18,0+,28464,84583,18627,0
1/15/18,0+,30987,89098,20603,0
1/16/18,0+,22179,60824,14284,0
1/17/18,0+,21179,62790,14415,0
1/18/18,0+,23181,69691,17875,0
1/19/18,0+,24135,74488,20602,0
1/20/18,0+,32247,100879,21398,0
1/21/18,0+,37330,102364,22106,0
1/22/18,0+,21422,58589,14026,0
1/23/18,0+,17507,49993,11741,0
1/24/18,0+,21679,64767,15175,0
1/25/18,0+,23078,70475,17777,0
1/26/18,0+,24365,74989,20435,0
1/27/18,0+,33608,104904,22966,0
1/28/18,0+,31563,92492,21091,0
1/29/18,0+,21899,61250,15038,0
1/30/18,0+,19951,57290,12879,0
1/31/18,0+,21233,65337,15379,0
2/1/18,0+,29458,89366,21113,0
2/2/18,0+,24784,77437,20505,0
2/3/18,0+,32072,103064,22150,0
2/4/18,0+,28976,86143,19365,0
2/5/18,0+,20291,56925,15553,0
2/6/18,0+,17679,47587,12915,0
2/7/18,0+,21987,68618,15987,0
2/8/18,0+,32017,103616,24476,0
2/9/18,0+,27122,88530,23818,0
2/10/18,0+,29840,100676,21818,0
2/11/18,0+,23776,72348,16870,0
2/12/18,0+,27714,83020,20365,0
2/13/18,0+,22004,66992,16459,0
2/14/18,0+,26474,85713,20218,0
2/15/18,0+,23545,79307,20200,0
2/16/18,0+,26086,88700,24019,0
2/17/18,0+,31033,106304,23903,0
2/18/18,0+,26737,85138,19626,0
2/19/18,0+,27417,84630,22034,0
2/20/18,0+,19266,57829,15446,0
2/21/18,0+,21990,65244,16354,0
2/22/18,0+,26328,76852,20754,0
2/23/18,0+,25482,75565,22250,0
2/24/18,0+,28589,88890,21065,0
2/25/18,0+,34305,100872,22540,0
2/26/18,0+,28043,76287,19156,0
2/27/18,0+,19416,56546,13542,0
2/28/18,0+,21650,63853,15303,0
3/1/18,0+,25315,77328,19815,0
3/2/18,0+,24910,76772,21389,0
3/3/18,0+,34094,108277,24273,0
3/4/18,0+,33196,99313,19624,0
3/5/18,0+,20597,58716,12468,0
3/6/18,0+,20232,55435,14242,0
3/7/18,0+,20094,60188,15841,0
3/8/18,0+,21386,67924,17019,0
3/9/18,0+,25361,82675,17735,0
3/10/18,0+,38562,133657,21636,0
3/11/18,0+,32357,109628,24850,0
3/12/18,0+,23302,72960,18502,0
3/13/18,0+,18391,56920,15037,0
3/14/18,0+,18492,56934,15097,0
3/15/18,0+,19659,60752,17551,0
3/16/18,0+,25046,77298,22937,0
3/17/18,0+,32417,105322,25918,0
3/18/18,0+,32112,97851,23710,0
3/19/18,0+,23380,64699,17396,0
3/20/18,0+,18050,52440,14520,0
3/21/18,0+,21009,65427,18713,0
3/22/18,0+,21669,70826,19005,0
3/23/18,0+,27020,91202,23839,0
3/24/18,0+,41589,144436,30766,0
3/25/18,0+,33875,115131,26662,0
3/26/18,0+,20945,70930,17722,0
3/27/18,0+,17562,60500,14528,0
3/28/18,0+,22812,79723,19128,0
3/29/18,0+,24372,85126,20835,0
3/30/18,0+,31549,112931,25848,0
3/31/18,0+,37494,134353,28240,0
4/1/18,0+,28244,100601,22233,0
4/2/18,0+,25713,91056,21439,0
4/3/18,0+,17518,59489,14954,0
4/4/18,0+,17318,57817,15085,0
4/5/18,0+,17357,55577,15653,0
4/6/18,0+,25289,78026,21987,0
4/7/18,0+,32683,97728,23256,0
4/8/18,0+,34041,95758,22112,0
4/9/18,0+,20843,59434,14388,0
4/10/18,0+,16379,48808,11775,0
4/11/18,0+,21777,66554,15875,0
4/12/18,0+,22991,70727,18024,0
4/13/18,0+,23950,76088,20785,0
4/14/18,0+,34822,110638,24456,0
4/15/18,0+,30949,95330,22007,0
4/16/18,0+,21440,63968,15747,0
4/17/18,0+,17775,52795,13275,0
4/18/18,0+,22544,66499,15682,0
4/19/18,0+,25354,74586,20261,0
4/20/18,0+,25043,76524,21325,0
4/21/18,0+,32016,98843,21788,0
4/22/18,0+,31602,93289,21092,0
4/23/18,0+,22487,63646,15085,0
4/24/18,0+,19272,56867,12972,0
4/25/18,0+,21086,62997,14315,0
4/26/18,0+,26518,82231,19813,0
4/27/18,0+,23788,72908,20240,0
4/28/18,0+,29292,89945,20178,0
4/29/18,0+,25775,75697,17398,0
4/30/18,0+,18065,51579,12989,0
5/1/18,0+,22254,65640,14458,0
5/2/18,0+,25889,80835,18167,0
5/3/18,0+,30183,96111,23266,0
5/4/18,0+,21525,68392,18868,0
5/5/18,0+,26437,83856,17980,0
5/6/18,0+,25002,76019,16852,0
5/7/18,0+,24404,67876,18042,0
5/8/18,0+,18694,51972,12411,0
5/9/18,0+,23615,73216,16794,0
5/10/18,0+,29446,95709,23700,0
5/11/18,0+,21248,68591,19007,0
5/12/18,0+,27697,88342,19713,0
5/13/18,0+,25444,76206,16619,0
5/14/18,0+,29882,81685,19229,0
5/15/18,0+,20684,59258,13619,0
5/16/18,0+,19635,58405,14027,0
5/17/18,0+,20615,62249,15246,0
5/18/18,0+,25148,77693,21661,0
5/19/18,0+,32488,101738,21422,0
5/20/18,0+,32999,100926,21750,0
5/21/18,0+,20822,62040,14201,0
5/22/18,0+,16584,50832,11692,0
5/23/18,0+,19444,64126,14592,0
5/24/18,0+,21514,72365,17498,0
5/25/18,0+,28843,97919,26016,0
5/26/18,0+,31365,108389,24246,0
5/27/18,0+,25405,86271,19273,0
5/28/18,0+,23839,80917,19195,0
5/29/18,0+,20253,68095,15658,0
5/30/18,0+,19538,64830,15349,0
5/31/18,0+,18300,59704,15107,0
6/1/18,0+,25364,84864,22527,0
6/2/18,0+,34118,118910,25547,0
6/3/18,0+,37026,127505,26907,0
6/4/18,0+,25852,83654,18955,0
6/5/18,0+,18323,61968,13785,0
6/6/18,0+,18296,60637,14203,0
6/7/18,0+,17268,57692,14398,0
6/8/18,0+,21929,73623,19756,0
6/9/18,0+,33585,115976,25392,0
6/10/18,0+,36427,125338,26610,0
6/11/18,0+,23333,78635,18590,0
6/12/18,0+,20548,63475,14624,0
6/13/18,0+,17223,56724,13666,0
6/14/18,0+,17025,56138,14605,0
6/15/18,0+,21695,72253,20175,0
6/16/18,0+,32576,110737,24595,0
6/17/18,0+,34686,116070,24822,0
6/18/18,0+,24438,80337,18824,0
6/19/18,0+,19007,63744,14705,0
6/20/18,0+,20921,70160,16589,0
6/21/18,0+,19832,66416,16940,0
6/22/18,0+,22637,77066,21020,0
6/23/18,0+,34152,115877,26275,0
6/24/18,0+,36504,121095,26569,0
6/25/18,0+,25508,85031,19191,0
6/26/18,0+,20171,67378,14691,0
6/27/18,0+,21151,69722,16292,0
6/28/18,0+,20744,69795,16654,0
6/29/18,0+,26149,88739,22107,0
6/30/18,0+,33736,118809,24591,0
7/1/18,0+,31714,112241,22902,0
7/2/18,0+,22486,77884,17505,0
7/3/18,0+,21696,74389,17602,0
7/4/18,0+,19266,65266,16329,0
7/5/18,0+,21621,73375,17252,0
7/6/18,0+,24237,83803,19831,0
7/7/18,0+,30502,106106,22115,0
7/8/18,0+,33155,114514,23499,0
7/9/18,0+,26842,90106,18153,0
7/10/18,0+,21525,73384,15011,0
7/11/18,0+,20127,67366,14531,0
7/12/18,0+,21161,71435,16319,0
7/13/18,0+,21835,75089,18324,0
7/14/18,0+,31368,108110,22129,0
7/15/18,0+,32544,113053,23543,0
7/16/18,0+,25292,81861,18710,0
7/17/18,0+,20281,66790,14488,0
7/18/18,0+,18724,63127,14012,0
7/19/18,0+,17683,59306,14344,0
7/20/18,0+,21132,71784,19149,0
7/21/18,0+,31104,107405,22800,0
7/22/18,0+,28758,101567,21991,0
7/23/18,0+,26184,87907,19408,0
