"arvl_dt","booking_window_range","rm_nt_cn","gst_cn","gst_cn_2","delta_tkt_cn"
"2016-05-27","20+","25547","88894","22983","0"
"2016-05-28","20+","29121","101080","21786","0"
"2016-05-29","20+","25264","88570","17948","0"
"2016-05-30","20+","24728","84458","18226","0"
"2016-05-31","20+","19000","61234","12891","0"
"2016-06-01","20+","22454","69984","14771","0"
"2016-06-02","20+","17541","59351","13189","0"
"2016-06-03","20+","21864","74840","17550","0"
"2016-06-04","20+","35478","122512","23127","0"
"2016-06-05","20+","35907","123730","23981","0"
"2016-06-06","20+","26340","88523","18516","0"
"2016-06-07","20+","17454","59828","12080","0"
"2016-06-08","20+","16513","54877","11677","0"
"2016-06-09","20+","15066","51372","11685","0"
"2016-06-10","20+","20885","71505","16058","0"
"2016-06-11","20+","33576","118246","22480","0"
"2016-06-12","20+","33988","117615","23500","0"
"2016-06-13","20+","21759","74387","15965","0"
"2016-06-14","20+","17547","56488","11803","0"
"2016-06-15","20+","17492","57768","12545","0"
"2016-06-16","20+","15682","54036","11983","0"
"2016-06-17","20+","19860","68191","15728","0"
"2016-06-18","20+","32583","114502","21445","0"
"2016-06-19","20+","30547","106557","21455","0"
"2016-06-20","20+","23961","82669","17554","0"
"2016-06-21","20+","18823","63625","12755","0"
"2016-06-22","20+","19359","64234","13390","0"
"2016-06-23","20+","19683","65254","15035","0"
"2016-06-24","20+","20273","69838","15990","0"
"2016-06-25","20+","33674","116915","21931","0"
"2016-06-26","20+","33985","112494","22533","0"
"2016-06-27","20+","23648","80381","17376","0"
"2016-06-28","20+","15386","54394","10694","0"
"2016-06-29","20+","15931","56324","11314","0"
"2016-06-30","20+","16194","55439","11506","0"
"2016-07-01","20+","22782","80102","17006","0"
"2016-07-02","20+","31314","110954","21298","0"
"2016-07-03","20+","21934","79045","16712","0"
"2016-07-04","20+","13665","48221","10775","0"
"2016-07-05","20+","18919","65523","14047","0"
"2016-07-06","20+","18996","67065","13571","0"
"2016-07-07","20+","16831","57004","11662","0"
"2016-07-08","20+","18349","63411","13067","0"
"2016-07-09","20+","29592","104138","17532","0"
"2016-07-10","20+","30646","107278","20002","0"
"2016-07-11","20+","22377","78342","15485","0"
"2016-07-12","20+","18599","63854","11698","0"
"2016-07-13","20+","15820","53856","10869","0"
"2016-07-14","20+","15544","53579","10809","0"
"2016-07-15","20+","18422","64815","13507","0"
"2016-07-16","20+","27038","93865","17024","0"
"2016-07-17","20+","30484","105447","20230","0"
"2016-07-18","20+","21882","77334","15447","0"
"2016-07-19","20+","16847","56170","10897","0"
"2016-07-20","20+","17047","58073","11252","0"
"2016-07-21","20+","14932","52143","10548","0"
"2016-07-22","20+","17580","61046","13178","0"
"2016-07-23","20+","28091","99593","17856","0"
"2016-07-24","20+","26662","95451","18325","0"
"2016-07-25","20+","19736","69826","14015","0"
"2016-07-26","20+","16519","56100","10258","0"
"2016-07-27","20+","15894","54349","10392","0"
"2016-07-28","20+","15484","52729","11110","0"
"2016-07-29","20+","16757","59071","13856","0"
"2016-07-30","20+","23043","82202","15317","0"
"2016-07-31","20+","24572","85820","16218","0"
"2016-08-01","20+","24753","81979","15987","0"
"2016-08-02","20+","20414","59709","11772","0"
"2016-08-03","20+","16787","55318","10596","0"
"2016-08-04","20+","15137","51625","10425","0"
"2016-08-05","20+","16514","57026","12461","0"
"2016-08-06","20+","24913","86999","15798","0"
"2016-08-07","20+","23298","77950","14957","0"
"2016-08-08","20+","19260","63205","12703","0"
"2016-08-09","20+","17300","57828","10114","0"
"2016-08-10","20+","18589","60440","11375","0"
"2016-08-11","20+","17129","57164","11246","0"
"2016-08-12","20+","17162","59807","13058","0"
"2016-08-13","20+","25685","88645","16256","0"
"2016-08-14","20+","30766","103415","18551","0"
"2016-08-15","20+","23375","72491","13708","0"
"2016-08-16","20+","21612","71086","12382","0"
"2016-08-17","20+","22057","74979","12240","0"
"2016-08-18","20+","20782","68033","11844","0"
"2016-08-19","20+","23312","78398","14934","0"
"2016-08-20","20+","28970","98777","16916","0"
"2016-08-21","20+","25439","83583","15681","0"
"2016-08-22","20+","18502","60812","12258","0"
"2016-08-23","20+","27360","93095","15669","0"
"2016-08-24","20+","18832","62848","11382","0"
"2016-08-25","20+","16471","53030","10415","0"
"2016-08-26","20+","20068","67665","13731","0"
"2016-08-27","20+","24280","80726","14419","0"
"2016-08-28","20+","19413","63565","12073","0"
"2016-08-29","20+","13533","41608","8411","0"
"2016-08-30","20+","10811","33042","6124","0"
"2016-08-31","20+","15696","48618","9397","0"
"2016-09-01","20+","22276","70066","14024","0"
"2016-09-02","20+","26124","83771","21113","0"
"2016-09-03","20+","30600","97012","20133","0"
"2016-09-04","20+","24045","73400","14275","0"
"2016-09-05","20+","20027","58231","11351","0"
"2016-09-06","20+","18619","50895","9666","0"
"2016-09-07","20+","18266","50596","9480","0"
"2016-09-08","20+","18807","56423","11931","0"
"2016-09-09","20+","22766","69205","16045","0"
"2016-09-10","20+","36386","111300","19669","0"
"2016-09-11","20+","30933","88755","17060","0"
"2016-09-12","20+","20598","58736","11258","0"
"2016-09-13","20+","16148","46060","8800","0"
"2016-09-14","20+","18073","50411","10238","0"
"2016-09-15","20+","19856","57837","12544","0"
"2016-09-16","20+","24098","73294","16966","0"
"2016-09-17","20+","37578","117279","21950","0"
"2016-09-18","20+","32737","96479","18912","0"
"2016-09-19","20+","20570","58997","12024","0"
"2016-09-20","20+","16773","49640","9294","0"
"2016-09-21","20+","17596","51571","10281","0"
"2016-09-22","20+","18172","55163","12483","0"
"2016-09-23","20+","22593","68021","16195","0"
"2016-09-24","20+","36265","116039","21435","0"
"2016-09-25","20+","29140","86438","17360","0"
"2016-09-26","20+","17086","46657","10011","0"
"2016-09-27","20+","12982","38061","7855","0"
"2016-09-28","20+","16939","49838","10443","0"
"2016-09-29","20+","20262","62734","14188","0"
"2016-09-30","20+","29752","95647","22730","0"
"2016-10-01","20+","45129","147397","27903","0"
"2016-10-02","20+","26851","82301","17986","0"
"2016-10-03","20+","15843","45932","10660","0"
"2016-10-04","20+","13974","39990","8751","0"
"2016-10-05","20+","17775","54254","11541","0"
"2016-10-06","20+","12875","41091","8849","0"
"2016-10-07","20+","8610","28261","7234","0"
"2016-10-08","20+","36561","121810","23655","0"
"2016-10-09","20+","35945","118122","22931","0"
"2016-10-10","20+","24491","75735","16349","0"
"2016-10-11","20+","18672","55969","11973","0"
"2016-10-12","20+","19164","58648","12419","0"
"2016-10-13","20+","18313","57020","13916","0"
"2016-10-14","20+","24668","77246","18997","0"
"2016-10-15","20+","44326","131033","23917","0"
"2016-10-16","20+","37197","100627","20765","0"
"2016-10-17","20+","18959","54234","11812","0"
"2016-10-18","20+","17145","52176","10591","0"
"2016-10-19","20+","18962","59797","12606","0"
"2016-10-20","20+","22894","71577","17298","0"
"2016-10-21","20+","24993","76027","18881","0"
"2016-10-22","20+","36246","113519","21178","0"
"2016-10-23","20+","32627","94223","19136","0"
"2016-10-24","20+","19376","55530","11981","0"
"2016-10-25","20+","15903","46808","9398","0"
"2016-10-26","20+","19302","57451","12040","0"
"2016-10-27","20+","23448","71608","16449","0"
"2016-10-28","20+","24215","74736","18371","0"
"2016-10-29","20+","33360","103913","20060","0"
"2016-10-30","20+","27722","83167","17095","0"
"2016-10-31","20+","13195","36239","8270","0"
"2016-11-01","20+","19093","52774","11343","0"
"2016-11-02","20+","20819","57236","12886","0"
"2016-11-03","20+","24528","70946","17295","0"
"2016-11-04","20+","25655","78718","20217","0"
"2016-11-05","20+","36287","118940","23606","0"
"2016-11-06","20+","31115","98399","20483","0"
"2016-11-07","20+","22224","65641","15128","0"
"2016-11-08","20+","18185","56915","12283","0"
"2016-11-09","20+","18273","56837","13000","0"
"2016-11-10","20+","20568","62642","16129","0"
"2016-11-11","20+","23041","69013","17701","0"
"2016-11-12","20+","35674","108188","22405","0"
"2016-11-13","20+","29924","89720","19321","0"
"2016-11-14","20+","14754","41717","10758","0"
"2016-11-15","20+","26254","83296","16437","0"
"2016-11-16","20+","15482","50308","11151","0"
"2016-11-17","20+","21777","74520","17949","0"
"2016-11-18","20+","25662","91864","24828","0"
"2016-11-19","20+","39165","140202","27660","0"
"2016-11-20","20+","32656","114356","23710","0"
"2016-11-21","20+","20761","70724","15577","0"
"2016-11-22","20+","16624","56862","13269","0"
"2016-11-23","20+","19953","67696","17209","0"
"2016-11-24","20+","14874","47984","12158","0"
"2016-11-25","20+","17842","58229","16981","0"
"2016-11-26","20+","48912","160813","30092","0"
"2016-11-27","20+","33949","107554","22202","0"
"2016-11-28","20+","24709","74604","14455","0"
"2016-11-29","20+","14634","42947","8925","0"
"2016-11-30","20+","17938","54008","11998","0"
"2016-12-01","20+","22105","68497","16350","0"
"2016-12-02","20+","19210","61145","16625","0"
"2016-12-03","20+","35351","110835","22268","0"
"2016-12-04","20+","31403","95728","20302","0"
"2016-12-05","20+","19108","55274","12716","0"
"2016-12-06","20+","14349","42284","9686","0"
"2016-12-07","20+","16608","50854","12221","0"
"2016-12-08","20+","17927","53598","14454","0"
"2016-12-09","20+","18633","57348","18975","0"
"2016-12-10","20+","48362","157932","30422","0"
"2016-12-11","20+","29862","92137","19261","0"
"2016-12-12","20+","17322","51103","11263","0"
"2016-12-13","20+","12249","37458","8327","0"
"2016-12-14","20+","14587","46251","10450","0"
"2016-12-15","20+","19428","64185","14530","0"
"2016-12-16","20+","26831","94126","22191","0"
"2016-12-17","20+","36980","130721","27037","0"
"2016-12-18","20+","26885","92768","20795","0"
"2016-12-19","20+","17766","59782","12868","0"
"2016-12-20","20+","13898","47215","9903","0"
"2016-12-21","20+","21961","77069","14860","0"
"2016-12-22","20+","19623","68183","14595","0"
"2016-12-23","20+","25064","86989","18183","0"
"2016-12-24","20+","20089","70405","14766","0"
"2016-12-25","20+","17593","62006","12782","0"
"2016-12-26","20+","36725","129768","27312","0"
"2016-12-27","20+","26984","95285","20694","0"
"2016-12-28","20+","20624","70694","15755","0"
"2016-12-29","20+","18031","60431","14009","0"
"2016-12-30","20+","20017","65658","17485","0"
"2016-12-31","20+","15218","51848","15353","0"
"2017-01-01","20+","30368","103962","21428","0"
"2017-01-02","20+","29818","97926","22397","0"
"2017-01-03","20+","25080","72700","15895","0"
"2017-01-04","20+","28364","83453","18118","0"
"2017-01-05","20+","21579","63174","15001","0"
"2017-01-06","20+","20244","60252","16577","0"
"2017-01-07","20+","19888","62266","13778","0"
"2017-01-08","20+","25123","75829","15094","0"
"2017-01-09","20+","20955","58485","12904","0"
"2017-01-10","20+","13440","38674","8314","0"
"2017-01-11","20+","17181","53555","11035","0"
"2017-01-12","20+","25051","79286","18390","0"
"2017-01-13","20+","23106","74454","20728","0"
"2017-01-14","20+","23512","77020","16114","0"
"2017-01-15","20+","20328","64091","12834","0"
"2017-01-16","20+","19553","58198","11945","0"
"2017-01-17","20+","14110","39729","8151","0"
"2017-01-18","20+","16144","48687","10051","0"
"2017-01-19","20+","16716","51383","12115","0"
"2017-01-20","20+","18558","58674","14795","0"
"2017-01-21","20+","28993","88411","17488","0"
"2017-01-22","20+","26566","75843","15099","0"
"2017-01-23","20+","17740","48074","10260","0"
"2017-01-24","20+","14877","42033","8736","0"
"2017-01-25","20+","17133","50857","11161","0"
"2017-01-26","20+","16592","50319","11813","0"
"2017-01-27","20+","18503","56440","14757","0"
"2017-01-28","20+","25759","79843","16153","0"
"2017-01-29","20+","28824","77690","16388","0"
"2017-01-30","20+","14209","40319","8595","0"
"2017-01-31","20+","14881","42298","8352","0"
"2017-02-01","20+","21035","63999","13014","0"
"2017-02-02","20+","24684","75718","17750","0"
"2017-02-03","20+","22435","69334","17434","0"
"2017-02-04","20+","27536","87403","17690","0"
"2017-02-05","20+","25038","75027","15972","0"
"2017-02-06","20+","12937","38290","9253","0"
"2017-02-07","20+","16613","40925","9681","0"
"2017-02-08","20+","18757","58246","12604","0"
"2017-02-09","20+","30302","96938","22670","0"
"2017-02-10","20+","24183","78429","19929","0"
"2017-02-11","20+","22921","73061","15612","0"
"2017-02-12","20+","21445","64400","13970","0"
"2017-02-13","20+","19322","53131","12340","0"
"2017-02-14","20+","15919","47808","10641","0"
"2017-02-15","20+","23270","74549","15967","0"
"2017-02-16","20+","24648","80833","19588","0"
"2017-02-17","20+","23150","77052","20078","0"
"2017-02-18","20+","28959","97982","20892","0"
"2017-02-19","20+","27012","86498","19172","0"
"2017-02-20","20+","23709","74596","17939","0"
"2017-02-21","20+","16268","49273","11972","0"
"2017-02-22","20+","20129","58842","13817","0"
"2017-02-23","20+","27354","81343","21619","0"
"2017-02-24","20+","24621","76420","20793","0"
"2017-02-25","20+","34410","115134","23973","0"
"2017-02-26","20+","33571","106700","22586","0"
"2017-02-27","20+","21453","66230","15192","0"
"2017-02-28","20+","17050","50454","11085","0"
"2017-03-01","20+","23935","68381","15719","0"
"2017-03-02","20+","21260","65273","16460","0"
"2017-03-03","20+","22493","70903","19272","0"
"2017-03-04","20+","33630","105305","21903","0"
"2017-03-05","20+","31810","94860","20388","0"
"2017-03-06","20+","19595","54232","13192","0"
"2017-03-07","20+","15268","42287","10300","0"
"2017-03-08","20+","16215","51185","12061","0"
"2017-03-09","20+","20405","65721","16424","0"
"2017-03-10","20+","20678","69606","17824","0"
"2017-03-11","20+","34489","121448","24708","0"
"2017-03-12","20+","30730","103147","22109","0"
"2017-03-13","20+","22554","71927","18197","0"
"2017-03-14","20+","16808","52328","13766","0"
"2017-03-15","20+","17286","54196","14056","0"
"2017-03-16","20+","16503","52745","14362","0"
"2017-03-17","20+","21585","69840","18656","0"
"2017-03-18","20+","31114","103114","22162","0"
"2017-03-19","20+","28526","91354","20640","0"
"2017-03-20","20+","19079","58283","14734","0"
"2017-03-21","20+","16604","49610","12189","0"
"2017-03-22","20+","17897","56264","13787","0"
"2017-03-23","20+","20199","64949","17501","0"
"2017-03-24","20+","21538","70879","18177","0"
"2017-03-25","20+","35943","122024","24624","0"
"2017-03-26","20+","34391","110060","23774","0"
"2017-03-27","20+","19759","60303","14395","0"
"2017-03-28","20+","15339","48731","10702","0"
"2017-03-29","20+","18361","60365","12877","0"
"2017-03-30","20+","18905","60499","15480","0"
"2017-03-31","20+","21715","71918","17536","0"
"2017-04-01","20+","41126","135400","26681","0"
"2017-04-02","20+","36000","113246","24513","0"
"2017-04-03","20+","18571","59064","13836","0"
"2017-04-04","20+","14100","43771","10254","0"
"2017-04-05","20+","16357","52689","12307","0"
"2017-04-06","20+","16921","55725","13732","0"
"2017-04-07","20+","21554","75072","17089","0"
"2017-04-08","20+","38771","137650","26956","0"
"2017-04-09","20+","31545","110493","23322","0"
"2017-04-10","20+","20821","70728","16472","0"
"2017-04-11","20+","15172","52250","12098","0"
"2017-04-12","20+","17952","62613","14131","0"
"2017-04-13","20+","20303","70867","16316","0"
"2017-04-14","20+","21560","76584","17685","0"
"2017-04-15","20+","22248","80345","16169","0"
"2017-04-16","20+","18860","64659","13821","0"
"2017-04-17","20+","24556","82444","17740","0"
"2017-04-18","20+","16115","51752","11746","0"
"2017-04-19","20+","21134","62575","14628","0"
"2017-04-20","20+","23651","69641","18131","0"
"2017-04-21","20+","23576","70832","19065","0"
"2017-04-22","20+","30037","91134","20588","0"
"2017-04-23","20+","33409","99718","20968","0"
"2017-04-24","20+","22488","64152","13991","0"
"2017-04-25","20+","17238","49657","10553","0"
"2017-04-26","20+","20249","60167","13144","0"
"2017-04-27","20+","24166","75014","17515","0"
"2017-04-28","20+","22185","69165","17556","0"
"2017-04-29","20+","28083","88464","18368","0"
"2017-04-30","20+","25627","76827","16350","0"
"2017-05-01","20+","17198","50226","11095","0"
"2017-05-02","20+","15518","44541","9365","0"
"2017-05-03","20+","22495","71686","14888","4"
"2017-05-04","20+","30741","98802","23464","0"
"2017-05-05","20+","19041","59952","15621","0"
"2017-05-06","20+","26370","82647","16377","0"
"2017-05-07","20+","24664","74689","15882","0"
"2017-05-08","20+","19672","55267","13388","0"
"2017-05-09","20+","16279","45969","10220","0"
"2017-05-10","20+","21196","66071","14191","0"
"2017-05-11","20+","28647","93565","21863","0"
"2017-05-12","20+","21874","69404","18355","0"
"2017-05-13","20+","26379","84713","17606","0"
"2017-05-14","20+","23624","73555","15241","0"
"2017-05-15","20+","26035","72882","15657","0"
"2017-05-16","20+","18466","53009","10918","0"
"2017-05-17","20+","19746","59860","12622","0"
"2017-05-18","20+","18524","57964","13583","0"
"2017-05-19","20+","20846","67374","16602","0"
"2017-05-20","20+","31747","102128","20143","0"
"2017-05-21","20+","33253","99688","21129","0"
"2017-05-22","20+","20127","60195","13251","0"
"2017-05-23","20+","15094","47411","10126","0"
"2017-05-24","20+","18710","62488","12988","0"
"2017-05-25","20+","21169","71651","16004","0"
"2017-05-26","20+","26559","92397","23094","0"
"2017-05-27","20+","29206","102804","22271","0"
"2017-05-28","20+","26788","93847","19713","0"
"2017-05-29","20+","23887","79543","18181","0"
"2017-05-30","20+","20384","68922","14797","0"
"2017-05-31","20+","16528","55121","12126","0"
"2017-06-01","20+","19551","63664","14693","0"
"2017-06-02","20+","21417","72401","17491","0"
"2017-06-03","20+","32870","113271","22293","0"
"2017-06-04","20+","37281","128063","25776","0"
"2017-06-05","20+","23515","79900","16834","0"
"2017-06-06","20+","16023","54306","11231","0"
"2017-06-07","20+","17166","56120","12217","0"
"2017-06-08","20+","15520","51895","11955","0"
"2017-06-09","20+","18081","62461","14552","0"
"2017-06-10","20+","33137","116537","22308","0"
"2017-06-11","20+","33324","112783","23108","0"
"2017-06-12","20+","19579","66642","14437","0"
"2017-06-13","20+","16196","51727","11134","0"
"2017-06-14","20+","16073","53251","11200","0"
"2017-06-15","20+","15278","51017","11737","0"
"2017-06-16","20+","20859","72063","17768","0"
"2017-06-17","20+","25628","91997","18042","0"
"2017-06-18","20+","26583","94529","19114","0"
"2017-06-19","20+","20554","68584","14737","0"
"2017-06-20","20+","30146","93844","19434","0"
"2017-06-21","20+","20475","67117","14642","0"
"2017-06-22","20+","16627","56833","12631","0"
"2017-06-23","20+","17779","62470","14192","0"
"2017-06-24","20+","32795","116400","22216","0"
"2017-06-25","20+","32180","114177","23304","0"
"2017-06-26","20+","21494","75338","16077","0"
"2017-06-27","20+","16993","57862","12504","0"
"2017-06-28","20+","19888","66034","14435","0"
"2017-06-29","20+","17435","59730","12432","0"
"2017-06-30","20+","21773","75470","15700","0"
"2017-07-01","20+","30932","111549","20592","0"
"2017-07-02","20+","27558","97407","19797","0"
"2017-07-03","20+","18295","62885","13730","0"
"2017-07-04","20+","12045","41527","9135","0"
"2017-07-05","20+","17915","62526","12852","0"
"2017-07-06","20+","17296","59959","11714","0"
"2017-07-07","20+","19420","66494","12581","0"
"2017-07-08","20+","28359","96776","17021","0"
"2017-07-09","20+","29015","98930","19078","0"
"2017-07-10","20+","21429","74090","14144","0"
"2017-07-11","20+","17022","59203","10988","0"
"2017-07-12","20+","16545","56289","11359","0"
"2017-07-13","20+","16200","55304","11886","0"
"2017-07-14","20+","17520","60883","13617","0"
"2017-07-15","20+","24894","87532","16026","0"
"2017-07-16","20+","28126","98458","18690","0"
"2017-07-17","20+","20640","70784","14609","0"
"2017-07-18","20+","15591","54227","10735","0"
"2017-07-19","20+","17001","57142","11218","0"
"2017-07-20","20+","16536","54083","11824","0"
"2017-07-21","20+","17177","59840","13528","0"
"2017-07-22","20+","25194","89910","16510","0"
"2017-07-23","20+","27395","93594","18151","0"
"2017-07-24","20+","20534","70282","14413","0"
"2017-07-25","20+","18492","57177","11416","0"
"2017-07-26","20+","15699","53980","10725","0"
"2017-07-27","20+","16194","55559","11728","0"
"2017-07-28","20+","17253","60464","13458","0"
"2017-07-29","20+","22834","82369","15279","0"
"2017-07-30","20+","24088","85910","16584","0"
"2017-07-31","20+","18646","64909","13009","0"
"2017-08-01","20+","18558","63298","12019","0"
"2017-08-02","20+","18489","60514","11936","0"
"2017-08-03","20+","16168","55961","11328","0"
"2017-08-04","20+","17151","60163","13131","0"
"2017-08-05","20+","23300","82497","15468","0"
"2017-08-06","20+","24576","84531","16707","0"
"2017-08-07","20+","18264","59214","12626","0"
"2017-08-08","20+","16012","52381","10045","0"
"2017-08-09","20+","17248","55732","10875","0"
"2017-08-10","20+","16299","55932","11587","0"
"2017-08-11","20+","20888","71100","15824","0"
"2017-08-12","20+","25992","89913","16713","0"
"2017-08-13","20+","30887","103955","19720","0"
"2017-08-14","20+","22773","73297","14279","0"
"2017-08-15","20+","19207","65431","11664","0"
"2017-08-16","20+","19838","67945","12132","0"
"2017-08-17","20+","18383","62742","11118","0"
"2017-08-18","20+","20662","70673","14289","0"
"2017-08-19","20+","25438","88024","15527","0"
"2017-08-20","20+","24926","84060","15750","0"
"2017-08-21","20+","23616","78909","14583","0"
"2017-08-22","20+","18417","61930","11164","0"
"2017-08-23","20+","18180","59381","10903","0"
"2017-08-24","20+","17116","56321","11214","0"
"2017-08-25","20+","19603","64845","14334","0"
"2017-08-26","20+","24902","83751","15695","0"
"2017-08-27","20+","22131","72099","14112","0"
"2017-08-28","20+","15054","46845","9865","0"
"2017-08-29","20+","11133","34195","6962","0"
"2017-08-30","20+","14266","44437","9305","0"
"2017-08-31","20+","17318","54666","12324","0"
"2017-09-01","20+","27320","88058","22522","0"
"2017-09-02","20+","29759","91800","20039","0"
"2017-09-03","20+","23127","70659","14886","0"
"2017-09-04","20+","20116","57677","12502","0"
"2017-09-05","20+","15826","43882","9206","0"
"2017-09-06","20+","13199","36938","7502","0"
"2017-09-07","20+","9395","27461","5050","0"
"2017-09-08","20+","8312","24678","4296","0"
"2017-09-09","20+","6951","21659","3564","0"
"2017-09-10","20+","3004","9077","1807","0"
"2017-09-11","20+","2176","6583","1739","0"
"2017-09-12","20+","11105","33396","6580","0"
"2017-09-13","20+","19239","56430","10633","0"
"2017-09-14","20+","16879","49876","10393","0"
"2017-09-15","20+","20762","63112","13647","0"
"2017-09-16","20+","32872","102703","19076","0"
"2017-09-17","20+","28281","83596","16831","0"
"2017-09-18","20+","18560","52874","10706","0"
"2017-09-19","20+","16168","49670","9605","0"
"2017-09-20","20+","23435","74333","15862","0"
"2017-09-21","20+","19098","58913","13550","0"
"2017-09-22","20+","21077","64574","14851","0"
"2017-09-23","20+","36933","114841","21495","0"
"2017-09-24","20+","34113","100747","20847","0"
"2017-09-25","20+","18995","54023","11562","0"
"2017-09-26","20+","14974","42923","8893","0"
"2017-09-27","20+","18126","53502","11396","0"
"2017-09-28","20+","16837","51071","12182","0"
"2017-09-29","20+","22201","69063","16939","0"
"2017-09-30","20+","39834","117184","22742","0"
"2017-10-01","20+","33580","91575","19305","0"
"2017-10-02","20+","15833","45005","10267","0"
"2017-10-03","20+","12165","35694","7742","0"
"2017-10-04","20+","18906","59013","12626","0"
"2017-10-05","20+","26327","83100","19954","0"
"2017-10-06","20+","25346","83017","19981","0"
"2017-10-07","20+","37583","124683","23430","0"
"2017-10-08","20+","30576","99271","20261","0"
"2017-10-09","20+","23280","71098","16088","0"
"2017-10-10","20+","16458","49417","10690","0"
"2017-10-11","20+","19244","57936","12552","0"
"2017-10-12","20+","20444","63965","14715","0"
"2017-10-13","20+","24870","79847","18714","0"
"2017-10-14","20+","39711","129668","24386","0"
"2017-10-15","20+","33836","103764","21850","0"
"2017-10-16","20+","19186","56419","12828","0"
"2017-10-17","20+","18515","56929","11496","0"
"2017-10-18","20+","21351","67503","14369","0"
"2017-10-19","20+","19305","61334","14469","0"
"2017-10-20","20+","22272","69948","17036","0"
"2017-10-21","20+","35929","112487","21259","0"
"2017-10-22","20+","32291","90845","19256","0"
"2017-10-23","20+","19030","54675","11639","0"
"2017-10-24","20+","15848","46799","9771","0"
"2017-10-25","20+","19169","58309","12712","0"
"2017-10-26","20+","21385","66190","15596","0"
"2017-10-27","20+","24581","74614","18454","0"
"2017-10-28","20+","33882","106208","20833","0"
"2017-10-29","20+","30124","89677","18553","0"
"2017-10-30","20+","17963","50417","11343","0"
"2017-10-31","20+","11517","32381","7382","0"
"2017-11-01","20+","22210","64432","13961","0"
"2017-11-02","20+","24297","71098","17336","0"
"2017-11-03","20+","24008","72712","18613","0"
"2017-11-04","20+","34209","110502","22116","0"
"2017-11-05","20+","31840","99180","20668","0"
"2017-11-06","20+","22587","65787","15455","0"
"2017-11-07","20+","17706","53726","11665","0"
"2017-11-08","20+","19859","61856","14081","0"
"2017-11-09","20+","18655","57908","14991","0"
"2017-11-10","20+","21024","65999","16860","0"
"2017-11-11","20+","36054","114000","23439","0"
"2017-11-12","20+","33427","100986","21994","0"
"2017-11-13","20+","16648","48466","12580","0"
"2017-11-14","20+","22379","70302","14891","0"
"2017-11-15","20+","15673","50518","11676","0"
"2017-11-16","20+","17716","61560","15015","0"
"2017-11-17","20+","24440","88713","24108","0"
"2017-11-18","20+","37940","136685","27927","0"
"2017-11-19","20+","33379","116419","24938","0"
"2017-11-20","20+","19812","67767","15433","0"
"2017-11-21","20+","18477","62725","14789","0"
"2017-11-22","20+","19737","67591","16986","0"
"2017-11-23","20+","14071","45031","11843","0"
"2017-11-24","20+","20895","67420","18483","0"
"2017-11-25","20+","43807","143889","28491","0"
"2017-11-26","20+","36271","112787","24170","0"
"2017-11-27","20+","23780","65143","14117","0"
"2017-11-28","20+","15168","44120","9691","0"
"2017-11-29","20+","16108","48817","11055","0"
"2017-11-30","20+","17925","55325","14758","0"
"2017-12-01","20+","24140","75026","19824","0"
"2017-12-02","20+","33179","105188","20911","0"
"2017-12-03","20+","29012","89211","19329","0"
"2017-12-04","20+","16989","49372","12025","0"
"2017-12-05","20+","14666","43516","10459","0"
"2017-12-06","20+","14478","44730","10927","0"
"2017-12-07","20+","16642","50769","14940","0"
"2017-12-08","20+","31473","101368","23873","0"
"2017-12-09","20+","37585","122096","24968","0"
"2017-12-10","20+","35779","108294","22945","0"
"2017-12-11","20+","19043","57246","13439","0"
"2017-12-12","20+","15335","47055","10932","0"
"2017-12-13","20+","15892","50120","11668","0"
"2017-12-14","20+","19109","61713","15155","0"
"2017-12-15","20+","24834","84263","21248","0"
"2017-12-16","20+","36785","128702","26226","0"
"2017-12-17","20+","29647","100825","22259","0"
"2017-12-18","20+","18337","61108","14458","0"
"2017-12-19","20+","14965","50546","11962","0"
"2017-12-20","20+","18536","63486","14049","0"
"2017-12-21","20+","25022","86804","19249","0"
"2017-12-22","20+","28628","100931","21942","0"
"2017-12-23","20+","36786","129254","25298","0"
"2017-12-24","20+","17805","61821","14541","0"
"2017-12-25","20+","14473","50515","11034","0"
"2017-12-26","20+","31626","111520","24107","0"
"2017-12-27","20+","26291","93181","20098","0"
"2017-12-28","20+","21726","74496","16218","0"
"2017-12-29","20+","20672","70491","16740","0"
"2017-12-30","20+","23655","80170","18742","0"
"2017-12-31","20+","16464","56653","15322","0"
"2018-01-01","20+","25026","85988","19862","0"
"2018-01-02","20+","30235","94102","20749","0"
"2018-01-03","20+","29793","87400","19489","0"
"2018-01-04","20+","19106","56591","13709","0"
"2018-01-05","20+","19928","59477","15756","0"
"2018-01-06","20+","20776","65009","15022","0"
"2018-01-07","20+","28290","84885","17815","0"
"2018-01-08","20+","27553","79840","17989","0"
"2018-01-09","20+","17527","50833","11007","0"
"2018-01-10","20+","19202","58379","12484","0"
"2018-01-11","20+","25238","78671","18925","0"
"2018-01-12","20+","23350","75240","20027","0"
"2018-01-13","20+","26871","86726","18567","0"
"2018-01-14","20+","25861","77156","15866","0"
"2018-01-15","20+","26792","78380","16781","0"
"2018-01-16","20+","19002","52938","11185","0"
"2018-01-17","20+","18828","56594","11789","0"
"2018-01-18","20+","20529","62709","15191","0"
"2018-01-19","20+","20777","64964","16258","0"
"2018-01-20","20+","29648","93907","18126","0"
"2018-01-21","20+","34283","94848","19393","0"
"2018-01-22","20+","18446","51819","11551","0"
