"arvl_dt","booking_window_range","rm_nt_cn","gst_cn","gst_cn_2","delta_tkt_cn"
"2016-05-27","60+","17729","63307","14415","0"
"2016-05-28","60+","23710","84207","16111","0"
"2016-05-29","60+","21791","77740","14572","0"
"2016-05-30","60+","17561","61662","12481","0"
"2016-05-31","60+","13819","47490","9219","0"
"2016-06-01","60+","16929","56304","10732","0"
"2016-06-02","60+","12795","44231","8870","0"
"2016-06-03","60+","16613","58576","12125","0"
"2016-06-04","60+","31026","108775","18945","0"
"2016-06-05","60+","31375","110141","20633","0"
"2016-06-06","60+","22484","77266","15765","0"
"2016-06-07","60+","14093","49172","9353","0"
"2016-06-08","60+","13090","44586","8986","0"
"2016-06-09","60+","11174","38698","8234","0"
"2016-06-10","60+","15591","54835","11163","0"
"2016-06-11","60+","27653","98842","17571","0"
"2016-06-12","60+","26940","95611","18249","0"
"2016-06-13","60+","16947","59124","12184","0"
"2016-06-14","60+","13126","43244","8477","0"
"2016-06-15","60+","12837","43101","8712","0"
"2016-06-16","60+","11360","39980","8078","0"
"2016-06-17","60+","14249","50313","10567","0"
"2016-06-18","60+","26400","94361","16424","0"
"2016-06-19","60+","24091","86579","16640","0"
"2016-06-20","60+","18455","64954","13087","0"
"2016-06-21","60+","15128","52039","9721","0"
"2016-06-22","60+","14700","49527","9699","0"
"2016-06-23","60+","15034","50707","11105","0"
"2016-06-24","60+","14666","51950","10502","0"
"2016-06-25","60+","27561","97307","16942","0"
"2016-06-26","60+","26201","88241","17193","0"
"2016-06-27","60+","18204","61999","13231","0"
"2016-06-28","60+","11178","39980","7611","0"
"2016-06-29","60+","10855","38689","7584","0"
"2016-06-30","60+","11290","39535","7509","0"
"2016-07-01","60+","15771","56354","11406","0"
"2016-07-02","60+","22561","81616","14868","0"
"2016-07-03","60+","15086","55351","11472","0"
"2016-07-04","60+","9011","32702","6903","0"
"2016-07-05","60+","13898","49043","9746","0"
"2016-07-06","60+","13214","46793","9500","0"
"2016-07-07","60+","11003","38283","7268","0"
"2016-07-08","60+","10982","39077","7587","0"
"2016-07-09","60+","22424","79887","12760","0"
"2016-07-10","60+","22046","79224","14448","0"
"2016-07-11","60+","16107","56825","10997","0"
"2016-07-12","60+","12312","43324","7797","0"
"2016-07-13","60+","11565","40279","7543","0"
"2016-07-14","60+","10447","36734","6765","0"
"2016-07-15","60+","12640","45350","8550","0"
"2016-07-16","60+","20520","72881","12262","0"
"2016-07-17","60+","22521","79084","14734","0"
"2016-07-18","60+","15259","54393","10740","0"
"2016-07-19","60+","12288","42130","7538","0"
"2016-07-20","60+","12150","42202","7665","0"
"2016-07-21","60+","10669","37966","6920","0"
"2016-07-22","60+","12383","43792","8322","0"
"2016-07-23","60+","22154","79598","12993","0"
"2016-07-24","60+","20551","75143","13337","0"
"2016-07-25","60+","14832","53604","10004","0"
"2016-07-26","60+","12701","43978","7133","0"
"2016-07-27","60+","11693","40922","6927","0"
"2016-07-28","60+","10863","37659","7021","0"
"2016-07-29","60+","11367","41069","8331","0"
"2016-07-30","60+","17612","64067","10924","0"
"2016-07-31","60+","18318","66536","11811","0"
"2016-08-01","60+","17021","60417","10849","0"
"2016-08-02","60+","12209","43200","7280","0"
"2016-08-03","60+","11737","41520","7043","0"
"2016-08-04","60+","10723","37657","6784","0"
"2016-08-05","60+","11963","42075","8095","0"
"2016-08-06","60+","18919","67367","11458","0"
"2016-08-07","60+","16758","58889","10702","0"
"2016-08-08","60+","14007","49120","8993","0"
"2016-08-09","60+","13376","46264","7467","0"
"2016-08-10","60+","13907","47042","8057","0"
"2016-08-11","60+","13444","45559","8060","0"
"2016-08-12","60+","13044","46546","8855","0"
"2016-08-13","60+","21201","74671","12554","0"
"2016-08-14","60+","24774","86902","14665","0"
"2016-08-15","60+","17594","58316","10078","0"
"2016-08-16","60+","17502","60035","9587","0"
"2016-08-17","60+","18675","65460","9845","0"
"2016-08-18","60+","17269","57833","9237","0"
"2016-08-19","60+","19503","66578","11336","0"
"2016-08-20","60+","25012","86717","13641","0"
"2016-08-21","60+","20957","71017","12650","0"
"2016-08-22","60+","14935","50532","9639","0"
"2016-08-23","60+","23776","81748","13227","0"
"2016-08-24","60+","15275","52065","8785","0"
"2016-08-25","60+","13025","42759","7765","0"
"2016-08-26","60+","15964","54775","9841","0"
"2016-08-27","60+","20279","68968","11354","0"
"2016-08-28","60+","15485","51781","9360","0"
"2016-08-29","60+","10398","33139","6262","0"
"2016-08-30","60+","8211","26230","4497","0"
"2016-08-31","60+","11561","36957","6556","0"
"2016-09-01","60+","17505","55964","10527","0"
"2016-09-02","60+","19414","62777","14346","0"
"2016-09-03","60+","25135","80837","15004","0"
"2016-09-04","60+","20170","62444","11237","0"
"2016-09-05","60+","16195","48125","8742","0"
"2016-09-06","60+","15306","43218","7543","0"
"2016-09-07","60+","14473","41111","6939","0"
"2016-09-08","60+","14784","45324","8700","0"
"2016-09-09","60+","18392","56463","11301","0"
"2016-09-10","60+","32661","101267","16586","0"
"2016-09-11","60+","26251","78333","14151","0"
"2016-09-12","60+","17357","50950","9214","0"
"2016-09-13","60+","13694","40304","7133","0"
"2016-09-14","60+","14777","42770","7976","0"
"2016-09-15","60+","16013","47811","9538","0"
"2016-09-16","60+","19384","60026","12169","0"
"2016-09-17","60+","32769","103983","17911","0"
"2016-09-18","60+","28166","85229","15904","0"
"2016-09-19","60+","17070","50204","9618","0"
"2016-09-20","60+","14225","43105","7521","0"
"2016-09-21","60+","14379","43292","8060","0"
"2016-09-22","60+","14588","45365","9644","0"
"2016-09-23","60+","17991","55305","11444","0"
"2016-09-24","60+","31998","103915","17848","0"
"2016-09-25","60+","24592","75682","14451","0"
"2016-09-26","60+","13200","38526","7773","0"
"2016-09-27","60+","10970","33078","6322","0"
"2016-09-28","60+","14330","42464","8318","0"
"2016-09-29","60+","16891","53325","11211","0"
"2016-09-30","60+","25114","81788","17601","0"
"2016-10-01","60+","41522","136415","24603","0"
"2016-10-02","60+","22687","71250","14746","0"
"2016-10-03","60+","12885","38452","8464","0"
"2016-10-04","60+","11223","33306","6724","0"
"2016-10-05","60+","15175","47364","9542","0"
"2016-10-06","60+","11230","36449","7389","0"
"2016-10-07","60+","7466","24717","5952","0"
"2016-10-08","60+","32722","110449","20326","0"
"2016-10-09","60+","32383","107637","20130","0"
"2016-10-10","60+","20476","65096","13404","0"
"2016-10-11","60+","15378","47413","9415","0"
"2016-10-12","60+","15985","49986","9952","0"
"2016-10-13","60+","14825","47228","10638","0"
"2016-10-14","60+","18786","61125","13203","0"
"2016-10-15","60+","32879","108805","18421","0"
"2016-10-16","60+","25924","81741","15630","0"
"2016-10-17","60+","15101","46163","9386","0"
"2016-10-18","60+","14618","45578","8579","0"
"2016-10-19","60+","16441","52860","10582","0"
"2016-10-20","60+","18341","58739","13273","0"
"2016-10-21","60+","19322","61010","13624","0"
"2016-10-22","60+","30930","99265","17142","0"
"2016-10-23","60+","26697","80906","15386","0"
"2016-10-24","60+","15633","46391","9328","0"
"2016-10-25","60+","12834","38522","7158","0"
"2016-10-26","60+","15959","48517","9548","0"
"2016-10-27","60+","17728","55872","11612","0"
"2016-10-28","60+","19270","61309","13788","0"
"2016-10-29","60+","29399","92466","16730","0"
"2016-10-30","60+","24085","73384","14324","0"
"2016-10-31","60+","11007","30751","6568","0"
"2016-11-01","60+","15746","44607","8850","0"
"2016-11-02","60+","17606","49845","10448","0"
"2016-11-03","60+","22480","65578","15229","0"
"2016-11-04","60+","23341","72085","17569","0"
"2016-11-05","60+","33869","111900","20955","0"
"2016-11-06","60+","27247","87765","17368","0"
"2016-11-07","60+","18553","55789","12057","0"
"2016-11-08","60+","15907","50532","10318","0"
"2016-11-09","60+","16079","50679","10985","0"
"2016-11-10","60+","16690","52046","12586","0"
"2016-11-11","60+","18455","56973","13748","0"
"2016-11-12","60+","29011","91134","17258","0"
"2016-11-13","60+","24382","75862","15474","0"
"2016-11-14","60+","11511","33671","8134","0"
"2016-11-15","60+","24486","78941","14998","0"
"2016-11-16","60+","13123","43354","9018","0"
"2016-11-17","60+","16509","56470","11646","0"
"2016-11-18","60+","18943","67377","14510","0"
"2016-11-19","60+","35837","128745","24056","0"
"2016-11-20","60+","28216","99949","19703","0"
"2016-11-21","60+","16403","56814","11867","0"
"2016-11-22","60+","12891","44812","9947","0"
"2016-11-23","60+","15316","52930","12946","0"
"2016-11-24","60+","11453","37268","8835","0"
"2016-11-25","60+","13777","45708","12330","0"
"2016-11-26","60+","45141","149729","26526","0"
"2016-11-27","60+","30244","96934","18837","0"
"2016-11-28","60+","22513","69056","12612","0"
"2016-11-29","60+","12874","38309","7380","0"
"2016-11-30","60+","14787","44828","9273","0"
"2016-12-01","60+","17296","54264","12132","0"
"2016-12-02","60+","15372","49367","12272","0"
"2016-12-03","60+","30711","97092","17892","0"
"2016-12-04","60+","26968","83533","16588","0"
"2016-12-05","60+","14674","43234","9446","0"
"2016-12-06","60+","10784","32073","6814","0"
"2016-12-07","60+","12124","37602","8513","0"
"2016-12-08","60+","13892","42002","10744","0"
"2016-12-09","60+","14415","44958","13863","0"
"2016-12-10","60+","44165","145982","26090","0"
"2016-12-11","60+","24583","78353","15274","0"
"2016-12-12","60+","13552","41212","8476","0"
"2016-12-13","60+","9433","29921","6087","0"
"2016-12-14","60+","11438","37066","7785","0"
"2016-12-15","60+","15819","53363","11065","0"
"2016-12-16","60+","22203","79036","17142","0"
"2016-12-17","60+","32579","116430","22818","0"
"2016-12-18","60+","22203","77446","16397","0"
"2016-12-19","60+","14232","48444","9757","0"
"2016-12-20","60+","10988","37678","7276","0"
"2016-12-21","60+","18835","66474","11936","0"
"2016-12-22","60+","15330","54039","10830","0"
"2016-12-23","60+","19843","69607","13567","0"
"2016-12-24","60+","15861","56143","11010","0"
"2016-12-25","60+","14240","50700","9883","0"
"2016-12-26","60+","29810","106878","21482","0"
"2016-12-27","60+","21528","77314","16005","0"
"2016-12-28","60+","15288","53113","11096","0"
"2016-12-29","60+","13821","46703","10273","0"
"2016-12-30","60+","15180","50169","12506","0"
"2016-12-31","60+","11465","39535","10503","0"
"2017-01-01","60+","23007","78922","15092","0"
"2017-01-02","60+","22698","75231","15663","0"
"2017-01-03","60+","20369","59702","11755","0"
"2017-01-04","60+","23840","71028","14710","0"
"2017-01-05","60+","18103","53163","12233","0"
"2017-01-06","60+","16278","48990","12970","0"
"2017-01-07","60+","15745","50160","10431","0"
"2017-01-08","60+","18522","58087","10953","0"
"2017-01-09","60+","14288","42177","8784","0"
"2017-01-10","60+","9254","27992","5503","0"
"2017-01-11","60+","11245","35976","7305","0"
"2017-01-12","60+","11972","39079","9020","0"
"2017-01-13","60+","12860","43197","11148","0"
"2017-01-14","60+","17963","59739","11681","0"
"2017-01-15","60+","15188","49131","9359","0"
"2017-01-16","60+","13873","42472","8199","0"
"2017-01-17","60+","10063","29409","5495","0"
"2017-01-18","60+","11633","35976","6896","0"
"2017-01-19","60+","12031","37611","8315","0"
"2017-01-20","60+","12888","41632","9431","0"
"2017-01-21","60+","21331","69234","12486","0"
"2017-01-22","60+","19312","59043","10954","0"
"2017-01-23","60+","11969","33705","6783","0"
"2017-01-24","60+","10050","30258","5799","0"
"2017-01-25","60+","11694","35835","7418","0"
"2017-01-26","60+","10818","33880","7303","0"
"2017-01-27","60+","12339","38512","8925","0"
"2017-01-28","60+","20018","63797","11760","0"
"2017-01-29","60+","17899","54759","10415","0"
"2017-01-30","60+","9210","27776","5442","0"
"2017-01-31","60+","9828","29454","5183","0"
"2017-02-01","60+","13757","42759","7902","0"
"2017-02-02","60+","11882","37181","8103","0"
"2017-02-03","60+","13939","43828","9764","0"
"2017-02-04","60+","21718","70100","12612","0"
"2017-02-05","60+","18977","58123","11454","0"
"2017-02-06","60+","9148","28228","6059","0"
"2017-02-07","60+","12551","30447","6584","0"
"2017-02-08","60+","9211","29098","6056","0"
"2017-02-09","60+","8662","28280","6622","0"
"2017-02-10","60+","10596","34643","8257","0"
"2017-02-11","60+","16781","54583","10316","0"
"2017-02-12","60+","15175","46977","9409","0"
"2017-02-13","60+","10726","30534","6547","0"
"2017-02-14","60+","9849","30920","6217","0"
"2017-02-15","60+","15243","50368","10068","0"
"2017-02-16","60+","15991","54361","12290","0"
"2017-02-17","60+","14211","49726","11771","0"
"2017-02-18","60+","21097","74401","14259","0"
"2017-02-19","60+","19176","65371","13496","0"
"2017-02-20","60+","14337","48274","10737","0"
"2017-02-21","60+","10714","33301","7127","0"
"2017-02-22","60+","15140","44936","9652","0"
"2017-02-23","60+","22785","68379","17204","0"
"2017-02-24","60+","20355","63201","16362","0"
"2017-02-25","60+","29441","99388","19473","0"
"2017-02-26","60+","25832","83613","16520","0"
"2017-02-27","60+","14269","45389","9681","0"
"2017-02-28","60+","11850","36544","7268","0"
"2017-03-01","60+","16323","48731","10182","0"
"2017-03-02","60+","13320","41622","9472","0"
"2017-03-03","60+","14517","47714","11816","0"
"2017-03-04","60+","24065","77955","14329","0"
"2017-03-05","60+","20853","65137","12993","0"
"2017-03-06","60+","10492","32496","7137","0"
"2017-03-07","60+","8618","27282","5763","0"
"2017-03-08","60+","9214","30054","6502","0"
"2017-03-09","60+","9610","32007","7156","0"
"2017-03-10","60+","12805","44510","9779","0"
"2017-03-11","60+","27075","97457","18061","0"
"2017-03-12","60+","23574","80830","16477","0"
"2017-03-13","60+","13832","45330","10724","0"
"2017-03-14","60+","9065","28997","6556","0"
"2017-03-15","60+","10223","33435","7835","0"
"2017-03-16","60+","9274","30563","7565","0"
"2017-03-17","60+","12254","41210","9754","0"
"2017-03-18","60+","21190","72287","13972","0"
"2017-03-19","60+","18794","61753","12925","0"
"2017-03-20","60+","11500","36542","8439","0"
"2017-03-21","60+","10951","33407","7446","0"
"2017-03-22","60+","10771","34509","7549","0"
"2017-03-23","60+","11166","37251","8867","0"
"2017-03-24","60+","14326","49229","10647","0"
"2017-03-25","60+","26899","93149","17108","0"
"2017-03-26","60+","24220","80800","16353","0"
"2017-03-27","60+","12961","41670","9312","0"
"2017-03-28","60+","10909","35584","6981","0"
"2017-03-29","60+","12532","42566","7899","0"
"2017-03-30","60+","11267","37489","8569","0"
"2017-03-31","60+","14539","49733","10642","0"
"2017-04-01","60+","31710","107412","19475","0"
"2017-04-02","60+","25035","82137","16664","0"
"2017-04-03","60+","12523","40911","9089","0"
"2017-04-04","60+","8724","28659","6184","0"
"2017-04-05","60+","9742","33421","7019","0"
"2017-04-06","60+","10355","35113","7545","0"
"2017-04-07","60+","15724","55868","11085","0"
"2017-04-08","60+","30758","111089","20028","0"
"2017-04-09","60+","22457","80019","15873","0"
"2017-04-10","60+","14182","48980","10786","0"
"2017-04-11","60+","10593","37278","7978","0"
"2017-04-12","60+","13097","46158","9630","0"
"2017-04-13","60+","14492","51770","10921","0"
"2017-04-14","60+","15556","56917","11825","0"
"2017-04-15","60+","16970","62418","11665","0"
"2017-04-16","60+","14022","48858","9917","0"
"2017-04-17","60+","18716","64026","12765","0"
"2017-04-18","60+","11963","39306","8169","0"
"2017-04-19","60+","15150","45690","10047","0"
"2017-04-20","60+","18058","53363","12834","0"
"2017-04-21","60+","17769","54111","13595","0"
"2017-04-22","60+","23765","73482","15001","0"
"2017-04-23","60+","25425","77108","14961","0"
"2017-04-24","60+","15715","46029","9362","0"
"2017-04-25","60+","12224","35743","6962","0"
"2017-04-26","60+","13227","39006","8109","0"
"2017-04-27","60+","11926","36035","8014","0"
"2017-04-28","60+","14480","45416","10153","0"
"2017-04-29","60+","23735","75739","13843","0"
"2017-04-30","60+","20201","63218","12388","0"
"2017-05-01","60+","13399","40060","7980","0"
"2017-05-02","60+","11258","33479","6327","0"
"2017-05-03","60+","11727","36851","7419","4"
"2017-05-04","60+","12163","38823","8432","0"
"2017-05-05","60+","13223","41730","9503","0"
"2017-05-06","60+","22178","71665","12742","0"
"2017-05-07","60+","20146","63316","12564","0"
"2017-05-08","60+","13574","39860","8128","0"
"2017-05-09","60+","10740","31584","6379","0"
"2017-05-10","60+","11660","36170","7256","0"
"2017-05-11","60+","11588","37518","8177","0"
"2017-05-12","60+","13580","43627","9926","0"
"2017-05-13","60+","21576","70361","12825","0"
"2017-05-14","60+","19012","60266","11577","0"
"2017-05-15","60+","19486","55887","10912","0"
"2017-05-16","60+","13653","40639","7454","0"
"2017-05-17","60+","14860","45863","8578","0"
"2017-05-18","60+","14282","45526","9555","0"
"2017-05-19","60+","15860","51687","10742","0"
"2017-05-20","60+","27278","88892","15740","0"
"2017-05-21","60+","26777","82571","16285","0"
"2017-05-22","60+","15146","47640","9706","0"
"2017-05-23","60+","11581","37624","7197","0"
"2017-05-24","60+","14699","50025","9408","0"
"2017-05-25","60+","16374","56643","11521","0"
"2017-05-26","60+","20291","71519","16181","0"
"2017-05-27","60+","25032","89818","17554","0"
"2017-05-28","60+","21253","76160","15030","0"
"2017-05-29","60+","17864","60879","12871","0"
"2017-05-30","60+","16560","57789","11370","0"
"2017-05-31","60+","12585","43191","8556","0"
"2017-06-01","60+","15016","50408","10653","0"
"2017-06-02","60+","16911","58322","12420","0"
"2017-06-03","60+","28463","100192","18059","0"
"2017-06-04","60+","32760","114496","22169","0"
"2017-06-05","60+","19881","68946","13975","0"
"2017-06-06","60+","13132","45072","8883","0"
"2017-06-07","60+","13497","45060","9224","0"
"2017-06-08","60+","11394","39197","8292","0"
"2017-06-09","60+","13479","47915","10045","0"
"2017-06-10","60+","27494","98651","17699","0"
"2017-06-11","60+","25529","89197","17332","0"
"2017-06-12","60+","15195","52555","10853","0"
"2017-06-13","60+","12498","40568","8199","0"
"2017-06-14","60+","11939","40609","7997","0"
"2017-06-15","60+","11045","37906","7960","0"
"2017-06-16","60+","16044","56326","12814","0"
"2017-06-17","60+","20965","76539","13831","0"
"2017-06-18","60+","21898","79122","15162","0"
"2017-06-19","60+","17032","57555","11713","0"
"2017-06-20","60+","24753","77931","15585","0"
"2017-06-21","60+","15314","51243","10399","0"
"2017-06-22","60+","12145","41738","8867","0"
"2017-06-23","60+","13582","48070","9952","0"
"2017-06-24","60+","27491","97901","17590","0"
"2017-06-25","60+","26253","94755","18308","0"
"2017-06-26","60+","17720","62534","12633","0"
"2017-06-27","60+","13559","46452","9520","0"
"2017-06-28","60+","16162","53950","11384","0"
"2017-06-29","60+","12132","41986","8294","0"
"2017-06-30","60+","15753","55551","10561","0"
"2017-07-01","60+","24036","88095","15327","0"
"2017-07-02","60+","18999","68577","13502","0"
"2017-07-03","60+","12659","43783","9108","0"
"2017-07-04","60+","7852","27133","5873","0"
"2017-07-05","60+","11548","40944","8487","0"
"2017-07-06","60+","11454","40834","7757","0"
"2017-07-07","60+","12636","44181","7840","0"
"2017-07-08","60+","20447","71457","11878","0"
"2017-07-09","60+","20623","72720","13615","0"
"2017-07-10","60+","14389","50720","9619","0"
"2017-07-11","60+","11118","39434","7284","0"
"2017-07-12","60+","11462","39879","7566","0"
"2017-07-13","60+","11376","39692","7810","0"
"2017-07-14","60+","11540","40586","8302","0"
"2017-07-15","60+","19221","68830","11686","0"
"2017-07-16","60+","19865","71212","13332","0"
"2017-07-17","60+","14443","51262","10050","0"
"2017-07-18","60+","10568","37814","6913","0"
"2017-07-19","60+","11145","38694","7176","0"
"2017-07-20","60+","10880","36773","7205","0"
"2017-07-21","60+","12592","44609","8833","0"
"2017-07-22","60+","19869","71924","11955","0"
"2017-07-23","60+","20508","72661","13169","0"
"2017-07-24","60+","15072","52930","9974","0"
"2017-07-25","60+","11972","42191","7398","0"
"2017-07-26","60+","11572","40751","7212","0"
"2017-07-27","60+","11152","39213","7237","0"
"2017-07-28","60+","12327","44101","8413","0"
"2017-07-29","60+","17299","63667","10720","0"
"2017-07-30","60+","17740","64996","11564","0"
"2017-07-31","60+","13536","48769","8797","0"
"2017-08-01","60+","13689","48182","8271","0"
"2017-08-02","60+","13336","46163","7895","0"
"2017-08-03","60+","12154","42826","7771","0"
"2017-08-04","60+","12457","44556","8323","0"
"2017-08-05","60+","17780","64176","10966","0"
"2017-08-06","60+","18170","64086","11780","0"
"2017-08-07","60+","12752","44233","8452","0"
"2017-08-08","60+","11958","40482","7020","0"
"2017-08-09","60+","12358","42594","7192","0"
"2017-08-10","60+","12052","42442","7836","0"
"2017-08-11","60+","15722","54700","10282","0"
"2017-08-12","60+","21357","74957","12272","0"
"2017-08-13","60+","24367","85277","15059","0"
"2017-08-14","60+","17561","59793","10533","0"
"2017-08-15","60+","15878","55297","8850","0"
"2017-08-16","60+","16305","57270","9350","0"
"2017-08-17","60+","15024","52569","8294","0"
"2017-08-18","60+","16603","57939","10104","0"
"2017-08-19","60+","22020","77332","12287","0"
"2017-08-20","60+","20442","71055","12443","0"
"2017-08-21","60+","20186","69073","12039","0"
"2017-08-22","60+","15443","53257","8936","0"
"2017-08-23","60+","14940","50023","8394","0"
"2017-08-24","60+","13586","46237","8465","0"
"2017-08-25","60+","15606","52268","10349","0"
"2017-08-26","60+","20861","71214","12196","0"
"2017-08-27","60+","18153","60459","11250","0"
"2017-08-28","60+","11576","37346","7364","0"
"2017-08-29","60+","8663","27373","5116","0"
"2017-08-30","60+","10506","33236","6321","0"
"2017-08-31","60+","12927","42114","8763","0"
"2017-09-01","60+","20869","68026","15910","0"
"2017-09-02","60+","24745","77992","15242","0"
"2017-09-03","60+","19268","60343","11653","0"
"2017-09-04","60+","16401","48051","9622","0"
"2017-09-05","60+","13293","37663","7202","0"
"2017-09-06","60+","11197","32232","5988","0"
"2017-09-07","60+","8039","23907","3988","0"
"2017-09-08","60+","7527","22736","3609","0"
"2017-09-09","60+","6539","20484","3214","0"
"2017-09-10","60+","2767","8454","1581","0"
"2017-09-11","60+","1900","5896","1491","0"
"2017-09-12","60+","10141","30818","5770","0"
"2017-09-13","60+","17147","50986","9234","0"
"2017-09-14","60+","14477","43416","8470","0"
"2017-09-15","60+","17855","54747","10652","0"
"2017-09-16","60+","30085","94890","16409","0"
"2017-09-17","60+","24979","75689","14476","0"
"2017-09-18","60+","16018","46732","9046","0"
"2017-09-19","60+","14243","44712","8150","0"
"2017-09-20","60+","20682","66452","13540","0"
"2017-09-21","60+","15551","48403","10388","0"
"2017-09-22","60+","17889","55415","11470","0"
"2017-09-23","60+","33682","105807","18683","0"
"2017-09-24","60+","30338","90875","17979","0"
"2017-09-25","60+","15887","46251","9324","0"
"2017-09-26","60+","12483","36678","7036","0"
"2017-09-27","60+","15028","45618","9103","0"
"2017-09-28","60+","13500","41915","9276","0"
"2017-09-29","60+","17451","56478","12453","0"
"2017-09-30","60+","28965","96246","17331","0"
"2017-10-01","60+","23239","73171","14392","0"
"2017-10-02","60+","12270","36680","7786","0"
"2017-10-03","60+","9777","29821","5986","0"
"2017-10-04","60+","16209","51715","10515","0"
"2017-10-05","60+","22241","71811","16312","0"
"2017-10-06","60+","21756","72071","16048","0"
"2017-10-07","60+","34730","116029","20718","0"
"2017-10-08","60+","27365","89764","17388","0"
"2017-10-09","60+","19435","60641","13011","0"
"2017-10-10","60+","14051","42765","8639","0"
"2017-10-11","60+","16881","51739","10539","0"
"2017-10-12","60+","17628","55927","12133","0"
"2017-10-13","60+","20843","68142","14333","0"
"2017-10-14","60+","36421","119949","21003","0"
"2017-10-15","60+","31026","95931","19078","0"
"2017-10-16","60+","16515","49229","10580","0"
"2017-10-17","60+","16289","50876","9595","0"
"2017-10-18","60+","18890","61212","12363","0"
"2017-10-19","60+","16976","54642","12195","0"
"2017-10-20","60+","18751","59762","13344","0"
"2017-10-21","60+","31809","101698","17795","0"
"2017-10-22","60+","26822","78493","15552","0"
"2017-10-23","60+","16035","46858","9360","0"
"2017-10-24","60+","13451","40447","7842","0"
"2017-10-25","60+","15943","49529","10169","0"
"2017-10-26","60+","17379","54883","12145","0"
"2017-10-27","60+","19086","60484","13265","0"
"2017-10-28","60+","29967","95086","17278","0"
"2017-10-29","60+","25881","78337","15220","0"
"2017-10-30","60+","14609","42196","8714","0"
"2017-10-31","60+","9491","27327","5503","0"
"2017-11-01","60+","19829","58560","11940","0"
"2017-11-02","60+","21528","63667","14536","0"
"2017-11-03","60+","21406","65688","15821","0"
"2017-11-04","60+","32065","104492","19576","0"
"2017-11-05","60+","29061","91843","18043","0"
"2017-11-06","60+","19374","57988","12667","0"
"2017-11-07","60+","15900","48961","9847","0"
"2017-11-08","60+","17832","56355","12136","0"
"2017-11-09","60+","15755","49664","11776","0"
"2017-11-10","60+","18322","57927","13785","0"
"2017-11-11","60+","31758","101937","19262","0"
"2017-11-12","60+","27753","86878","17745","0"
"2017-11-13","60+","13581","40563","9861","0"
"2017-11-14","60+","20461","65567","13002","0"
"2017-11-15","60+","13666","44775","9612","0"
"2017-11-16","60+","13633","47516","10351","0"
"2017-11-17","60+","18414","66954","14482","0"
"2017-11-18","60+","34926","126524","24135","0"
"2017-11-19","60+","29066","102337","20804","0"
"2017-11-20","60+","16628","57317","12395","0"
"2017-11-21","60+","14830","50662","11247","0"
"2017-11-22","60+","16006","55675","13562","0"
"2017-11-23","60+","11606","37449","9331","0"
"2017-11-24","60+","17138","55974","14099","0"
"2017-11-25","60+","40829","134915","24963","0"
"2017-11-26","60+","33303","104606","21280","0"
"2017-11-27","60+","21370","59347","12129","0"
"2017-11-28","60+","13519","39946","8010","0"
"2017-11-29","60+","13326","41357","8791","0"
"2017-11-30","60+","14116","44712","10720","0"
"2017-12-01","60+","19453","60915","14720","0"
"2017-12-02","60+","29790","94958","17674","0"
"2017-12-03","60+","25337","78778","16084","0"
"2017-12-04","60+","14116","41210","9434","0"
"2017-12-05","60+","11387","33831","7304","0"
"2017-12-06","60+","12337","38473","8777","0"
"2017-12-07","60+","14760","45054","12525","0"
"2017-12-08","60+","29061","94286","20599","0"
"2017-12-09","60+","35089","115400","21732","0"
"2017-12-10","60+","31043","98018","19366","0"
"2017-12-11","60+","16291","50219","10948","0"
"2017-12-12","60+","13042","40852","8679","0"
"2017-12-13","60+","13184","42421","9164","0"
"2017-12-14","60+","16038","52651","11968","0"
"2017-12-15","60+","21015","72537","16889","0"
"2017-12-16","60+","32722","115423","22157","0"
"2017-12-17","60+","24674","85029","17691","0"
"2017-12-18","60+","14305","48644","10818","0"
"2017-12-19","60+","11514","39681","8672","0"
"2017-12-20","60+","14864","51512","10439","0"
"2017-12-21","60+","18659","65348","13522","0"
"2017-12-22","60+","22969","82236","16378","0"
"2017-12-23","60+","31120","110875","20285","0"
"2017-12-24","60+","13962","49024","10600","0"
"2017-12-25","60+","12678","44365","9015","0"
"2017-12-26","60+","27438","97865","20148","0"
"2017-12-27","60+","23038","82349","16877","0"
"2017-12-28","60+","18672","64442","13328","0"
"2017-12-29","60+","16867","57825","12875","0"
"2017-12-30","60+","20661","70540","15479","0"
"2017-12-31","60+","14454","50122","12372","0"
"2018-01-01","60+","20204","70143","14866","0"
"2018-01-02","60+","27390","85383","17564","0"
"2018-01-03","60+","26855","79419","16925","0"
"2018-01-04","60+","17073","50973","11682","0"
"2018-01-05","60+","17421","52257","13100","0"
"2018-01-06","60+","17602","55445","12174","0"
"2018-01-07","60+","21958","67210","13491","0"
"2018-01-08","60+","20058","61302","12945","0"
"2018-01-09","60+","12565","37780","7636","0"
"2018-01-10","60+","13754","42897","8788","0"
"2018-01-11","60+","13628","44001","10011","0"
"2018-01-12","60+","15895","53230","13385","0"
"2018-01-13","60+","20347","67405","13704","0"
"2018-01-14","60+","19113","59837","11678","0"
"2018-01-15","60+","19232","58738","11793","0"
"2018-01-16","60+","13932","40784","7847","0"
"2018-01-17","60+","14429","44467","8634","0"
"2018-01-18","60+","15677","49109","11451","0"
"2018-01-19","60+","15783","50314","11890","0"
"2018-01-20","60+","25630","81876","14930","0"
"2018-01-21","60+","24847","76617","14586","0"
"2018-01-22","60+","13966","40774","8512","0"
