"arvl_dt","booking_window_range","rm_nt_cn","gst_cn","gst_cn_2","delta_tkt_cn"
"2016-05-27","10+","26562","92179","24144","0"
"2016-05-28","10+","30305","104817","23311","0"
"2016-05-29","10+","26202","91341","19015","0"
"2016-05-30","10+","26294","89117","19558","0"
"2016-05-31","10+","19928","63849","13717","0"
"2016-06-01","10+","23304","72372","15581","0"
"2016-06-02","10+","18301","61702","14025","0"
"2016-06-03","10+","23163","78864","19121","0"
"2016-06-04","10+","36440","125143","24276","0"
"2016-06-05","10+","36827","125902","24745","0"
"2016-06-06","10+","26918","89846","18950","0"
"2016-06-07","10+","18064","61712","12609","0"
"2016-06-08","10+","17141","56858","12287","0"
"2016-06-09","10+","15845","53823","12475","0"
"2016-06-10","10+","22039","75100","17376","0"
"2016-06-11","10+","34754","122118","23872","0"
"2016-06-12","10+","35004","120838","24451","0"
"2016-06-13","10+","22798","77076","16784","0"
"2016-06-14","10+","18363","59117","12594","0"
"2016-06-15","10+","18455","60768","13414","0"
"2016-06-16","10+","16668","57040","12961","0"
"2016-06-17","10+","21399","72891","17525","0"
"2016-06-18","10+","34054","119186","23072","0"
"2016-06-19","10+","32084","110958","22638","0"
"2016-06-20","10+","25430","86544","18669","0"
"2016-06-21","10+","19608","66003","13508","0"
"2016-06-22","10+","20134","66618","14163","0"
"2016-06-23","10+","20780","68630","16080","0"
"2016-06-24","10+","22157","75772","17874","0"
"2016-06-25","10+","35061","121485","23345","0"
"2016-06-26","10+","35383","116872","23754","0"
"2016-06-27","10+","24864","84575","18191","0"
"2016-06-28","10+","16414","57615","11457","0"
"2016-06-29","10+","17156","60375","12326","0"
"2016-06-30","10+","17651","60230","12611","0"
"2016-07-01","10+","24912","87222","18988","0"
"2016-07-02","10+","33101","116530","23105","0"
"2016-07-03","10+","23433","83908","18255","0"
"2016-07-04","10+","14781","51877","11865","0"
"2016-07-05","10+","20524","70621","15336","0"
"2016-07-06","10+","20507","71994","14806","0"
"2016-07-07","10+","18177","61033","12853","0"
"2016-07-08","10+","19833","68163","14736","0"
"2016-07-09","10+","31529","110133","19122","0"
"2016-07-10","10+","32690","113486","21535","0"
"2016-07-11","10+","24294","84345","16800","0"
"2016-07-12","10+","19983","67764","12705","0"
"2016-07-13","10+","17424","58422","12288","0"
"2016-07-14","10+","16651","57051","11885","0"
"2016-07-15","10+","19937","69630","15245","0"
"2016-07-16","10+","29051","100344","18814","0"
"2016-07-17","10+","32675","111849","21794","0"
"2016-07-18","10+","23874","82643","16838","0"
"2016-07-19","10+","18029","59616","11888","0"
"2016-07-20","10+","18251","62004","12332","0"
"2016-07-21","10+","16457","56878","11935","0"
"2016-07-22","10+","19337","66723","15223","0"
"2016-07-23","10+","29873","105455","19627","0"
"2016-07-24","10+","28504","101089","19861","0"
"2016-07-25","10+","21370","74600","15396","0"
"2016-07-26","10+","23939","71533","14168","0"
"2016-07-27","10+","17078","58106","11514","0"
"2016-07-28","10+","16810","56946","12454","0"
"2016-07-29","10+","18382","64211","15845","0"
"2016-07-30","10+","24439","86729","16840","0"
"2016-07-31","10+","26052","90547","17548","0"
"2016-08-01","10+","26707","88101","17731","0"
"2016-08-02","10+","21737","63972","12920","0"
"2016-08-03","10+","18109","59290","11738","0"
"2016-08-04","10+","16676","56042","11726","0"
"2016-08-05","10+","18282","62394","14353","0"
"2016-08-06","10+","27136","93807","17832","0"
"2016-08-07","10+","25448","84037","16477","0"
"2016-08-08","10+","20989","68163","14065","0"
"2016-08-09","10+","18611","61666","11107","0"
"2016-08-10","10+","19759","63902","12356","0"
"2016-08-11","10+","18505","61393","12518","0"
"2016-08-12","10+","18849","65222","15134","0"
"2016-08-13","10+","27125","93026","17778","0"
"2016-08-14","10+","32083","107472","19712","0"
"2016-08-15","10+","24692","76432","14745","0"
"2016-08-16","10+","22541","73736","13162","0"
"2016-08-17","10+","22918","77537","13030","0"
"2016-08-18","10+","21680","70613","12626","0"
"2016-08-19","10+","24744","82711","16491","0"
"2016-08-20","10+","30171","102172","18192","0"
"2016-08-21","10+","26558","86634","16563","0"
"2016-08-22","10+","19592","63863","13111","0"
"2016-08-23","10+","27997","94831","16161","0"
"2016-08-24","10+","19669","65342","12084","0"
"2016-08-25","10+","17376","55692","11182","0"
"2016-08-26","10+","21366","71618","15313","0"
"2016-08-27","10+","25356","83778","15603","0"
"2016-08-28","10+","20435","66324","12910","0"
"2016-08-29","10+","14585","44287","9150","0"
"2016-08-30","10+","11509","34815","6671","0"
"2016-08-31","10+","16425","50741","10052","0"
"2016-09-01","10+","23262","72908","14908","0"
"2016-09-02","10+","28208","90313","23548","0"
"2016-09-03","10+","32014","101379","21839","0"
"2016-09-04","10+","25064","76182","15328","0"
"2016-09-05","10+","21194","61237","12191","0"
"2016-09-06","10+","19560","52950","10325","0"
"2016-09-07","10+","18964","52474","10062","0"
"2016-09-08","10+","20036","59748","13074","0"
"2016-09-09","10+","24222","73483","17945","0"
"2016-09-10","10+","37485","114208","20945","0"
"2016-09-11","10+","31929","90832","17744","0"
"2016-09-12","10+","21379","60664","11848","0"
"2016-09-13","10+","16892","47747","9383","0"
"2016-09-14","10+","18565","51565","10633","0"
"2016-09-15","10+","20475","59540","13136","0"
"2016-09-16","10+","25066","76245","18195","0"
"2016-09-17","10+","38664","120318","23173","0"
"2016-09-18","10+","33826","99065","19705","0"
"2016-09-19","10+","21562","61059","12620","0"
"2016-09-20","10+","17494","51283","9852","0"
"2016-09-21","10+","18350","53231","10827","0"
"2016-09-22","10+","20577","58631","13292","0"
"2016-09-23","10+","23971","71841","17746","0"
"2016-09-24","10+","37457","118998","22703","0"
"2016-09-25","10+","31866","90395","18466","0"
"2016-09-26","10+","23940","54588","12149","0"
"2016-09-27","10+","13664","39620","8392","0"
"2016-09-28","10+","17526","51447","10932","0"
"2016-09-29","10+","20972","64817","14957","0"
"2016-09-30","10+","31021","99314","24360","0"
"2016-10-01","10+","46083","150209","28862","0"
"2016-10-02","10+","27723","84667","18870","0"
"2016-10-03","10+","16686","47943","11328","0"
"2016-10-04","10+","14711","41464","9343","0"
"2016-10-05","10+","18144","55124","11923","0"
"2016-10-06","10+","13039","41513","9034","0"
"2016-10-07","10+","8778","28745","7480","0"
"2016-10-08","10+","37088","123461","24367","0"
"2016-10-09","10+","36628","120042","23632","0"
"2016-10-10","10+","25082","77201","16867","0"
"2016-10-11","10+","19133","57212","12492","0"
"2016-10-12","10+","19566","59739","12847","0"
"2016-10-13","10+","18721","58088","14359","0"
"2016-10-14","10+","25479","79654","20256","0"
"2016-10-15","10+","45135","133221","24909","0"
"2016-10-16","10+","37960","102383","21502","0"
"2016-10-17","10+","19416","55302","12271","0"
"2016-10-18","10+","17638","53427","11095","0"
"2016-10-19","10+","19313","60768","12982","0"
"2016-10-20","10+","23388","73029","17864","0"
"2016-10-21","10+","25764","78208","19756","0"
"2016-10-22","10+","37304","116224","22151","0"
"2016-10-23","10+","33970","97374","20126","0"
"2016-10-24","10+","20264","57639","12654","0"
"2016-10-25","10+","16650","48628","9977","0"
"2016-10-26","10+","19918","59125","12600","0"
"2016-10-27","10+","24186","73649","17190","0"
"2016-10-28","10+","25062","77223","19357","0"
"2016-10-29","10+","34425","106816","21184","0"
"2016-10-30","10+","28726","85636","17923","0"
"2016-10-31","10+","13710","37514","8748","0"
"2016-11-01","10+","19981","54874","12104","0"
"2016-11-02","10+","21529","58862","13541","0"
"2016-11-03","10+","24953","72007","17727","0"
"2016-11-04","10+","26221","80239","20877","0"
"2016-11-05","10+","36917","120699","24367","0"
"2016-11-06","10+","33545","102537","21751","0"
"2016-11-07","10+","23571","68424","16040","0"
"2016-11-08","10+","18906","58599","12901","0"
"2016-11-09","10+","18829","58177","13499","0"
"2016-11-10","10+","21059","63975","16669","0"
"2016-11-11","10+","25043","74400","20212","0"
"2016-11-12","10+","36976","111438","23573","0"
"2016-11-13","10+","31166","92945","20401","0"
"2016-11-14","10+","15749","43996","11523","0"
"2016-11-15","10+","26863","84648","16991","0"
"2016-11-16","10+","16034","51792","11700","0"
"2016-11-17","10+","22228","75799","18632","0"
"2016-11-18","10+","26222","93454","25623","0"
"2016-11-19","10+","40016","142906","28726","0"
"2016-11-20","10+","34120","118760","25190","0"
"2016-11-21","10+","21530","73149","16382","0"
"2016-11-22","10+","17283","58979","13966","0"
"2016-11-23","10+","20922","70956","18264","0"
"2016-11-24","10+","15471","49866","12819","0"
"2016-11-25","10+","19006","61730","18491","0"
"2016-11-26","10+","50169","164312","31545","0"
"2016-11-27","10+","35010","110435","23283","0"
"2016-11-28","10+","25430","76478","15106","0"
"2016-11-29","10+","15219","44480","9485","0"
"2016-11-30","10+","18437","55362","12531","0"
"2016-12-01","10+","22728","70446","17037","0"
"2016-12-02","10+","21119","67303","18259","0"
"2016-12-03","10+","37484","117477","24139","0"
"2016-12-04","10+","33729","102859","22246","0"
"2016-12-05","10+","20331","58868","13835","0"
"2016-12-06","10+","15247","44871","10537","0"
"2016-12-07","10+","17330","53105","12998","0"
"2016-12-08","10+","18497","55223","15196","0"
"2016-12-09","10+","19334","59439","20083","0"
"2016-12-10","10+","49292","160625","31523","0"
"2016-12-11","10+","31003","95242","20445","0"
"2016-12-12","10+","18178","53273","11972","0"
"2016-12-13","10+","12963","39054","8905","0"
"2016-12-14","10+","15400","48335","11225","0"
"2016-12-15","10+","20589","67562","15753","0"
"2016-12-16","10+","28348","98776","24043","0"
"2016-12-17","10+","38159","134446","28491","0"
"2016-12-18","10+","28411","97864","22310","0"
"2016-12-19","10+","18772","63034","13969","0"
"2016-12-20","10+","14708","49840","10793","0"
"2016-12-21","10+","22872","79936","15770","0"
"2016-12-22","10+","20731","72087","15755","0"
"2016-12-23","10+","26375","91546","19589","0"
"2016-12-24","10+","21187","74010","16000","0"
"2016-12-25","10+","18394","64587","13639","0"
"2016-12-26","10+","37681","132838","28319","0"
"2016-12-27","10+","27700","97649","21515","0"
"2016-12-28","10+","21280","72954","16504","0"
"2016-12-29","10+","18886","63264","14925","0"
"2016-12-30","10+","21170","69249","18751","0"
"2016-12-31","10+","16256","55108","16809","0"
"2017-01-01","10+","32106","109568","23050","0"
"2017-01-02","10+","31551","103337","24368","0"
"2017-01-03","10+","25836","74735","16732","0"
"2017-01-04","10+","29009","85039","18742","0"
"2017-01-05","10+","22255","64864","15670","0"
"2017-01-06","10+","21097","62793","17361","0"
"2017-01-07","10+","21094","65611","14836","0"
"2017-01-08","10+","26715","80040","16276","0"
"2017-01-09","10+","22354","61840","13970","0"
"2017-01-10","10+","14433","41135","9044","0"
"2017-01-11","10+","18190","56555","11804","0"
"2017-01-12","10+","25987","82046","19240","0"
"2017-01-13","10+","24558","78911","22253","0"
"2017-01-14","10+","25178","82120","18025","0"
"2017-01-15","10+","21733","68120","14139","0"
"2017-01-16","10+","21194","62461","13276","0"
"2017-01-17","10+","15303","42436","9029","0"
"2017-01-18","10+","17382","52150","11128","0"
"2017-01-19","10+","18333","56121","13687","0"
"2017-01-20","10+","20674","64825","17167","0"
"2017-01-21","10+","30868","93653","19499","0"
"2017-01-22","10+","29222","83052","16765","0"
"2017-01-23","10+","19810","52952","11558","0"
"2017-01-24","10+","16705","46259","9871","0"
"2017-01-25","10+","18728","54826","12328","0"
"2017-01-26","10+","20445","60901","14729","0"
"2017-01-27","10+","20848","63036","17369","0"
"2017-01-28","10+","27888","85613","18328","0"
"2017-01-29","10+","31073","83335","18218","0"
"2017-01-30","10+","15587","43922","9739","0"
"2017-01-31","10+","16049","45288","9352","0"
"2017-02-01","10+","22536","68244","14296","0"
"2017-02-02","10+","26763","81891","19449","0"
"2017-02-03","10+","24645","75655","19563","0"
"2017-02-04","10+","29191","91767","19373","0"
"2017-02-05","10+","26896","79549","17443","0"
"2017-02-06","10+","14785","42502","10536","0"
"2017-02-07","10+","17595","43287","10539","0"
"2017-02-08","10+","19554","60483","13365","0"
"2017-02-09","10+","31187","99463","23526","0"
"2017-02-10","10+","25536","82559","21619","0"
"2017-02-11","10+","24191","76766","17119","0"
"2017-02-12","10+","23101","68569","15368","0"
"2017-02-13","10+","21336","58292","13923","0"
"2017-02-14","10+","17265","51403","11842","0"
"2017-02-15","10+","24479","78090","17153","0"
"2017-02-16","10+","26061","85088","20966","0"
"2017-02-17","10+","25043","83867","22458","0"
"2017-02-18","10+","30197","101814","22370","0"
"2017-02-19","10+","28021","89149","20133","0"
"2017-02-20","10+","25882","80864","19914","0"
"2017-02-21","10+","17168","51866","13023","0"
"2017-02-22","10+","20545","59952","14379","0"
"2017-02-23","10+","27818","82412","22097","0"
"2017-02-24","10+","25099","77716","21347","0"
"2017-02-25","10+","34890","116536","24598","0"
"2017-02-26","10+","34416","108948","23422","0"
"2017-02-27","10+","22680","69521","16433","0"
"2017-02-28","10+","17560","51743","11625","0"
"2017-03-01","10+","24306","69478","16184","0"
"2017-03-02","10+","21679","66474","16895","0"
"2017-03-03","10+","23588","74116","20520","0"
"2017-03-04","10+","35584","110826","23962","0"
"2017-03-05","10+","33785","100481","22106","0"
"2017-03-06","10+","21483","59111","14765","0"
"2017-03-07","10+","16786","46105","11533","0"
"2017-03-08","10+","17552","54711","13241","0"
"2017-03-09","10+","22201","70284","17979","0"
"2017-03-10","10+","23374","77515","20933","0"
"2017-03-11","10+","36370","126345","26868","0"
"2017-03-12","10+","34109","109282","24758","0"
"2017-03-13","10+","23438","74293","19238","0"
"2017-03-14","10+","17672","55061","14893","0"
"2017-03-15","10+","18238","57235","15066","0"
"2017-03-16","10+","19215","61463","17165","0"
"2017-03-17","10+","24371","78344","21787","0"
"2017-03-18","10+","33323","109988","24789","0"
"2017-03-19","10+","30887","98417","22937","0"
"2017-03-20","10+","20870","63459","16468","0"
"2017-03-21","10+","17940","53484","13630","0"
"2017-03-22","10+","19415","60789","15372","0"
"2017-03-23","10+","21804","70191","19371","0"
"2017-03-24","10+","23488","76627","20615","0"
"2017-03-25","10+","37553","126764","26404","0"
"2017-03-26","10+","36376","115526","25315","0"
"2017-03-27","10+","20995","63657","15462","0"
"2017-03-28","10+","16304","51230","11563","0"
"2017-03-29","10+","19242","62728","13714","0"
"2017-03-30","10+","20127","64211","16839","0"
"2017-03-31","10+","23191","76146","19291","0"
"2017-04-01","10+","42578","139424","28246","0"
"2017-04-02","10+","37090","115883","25386","0"
"2017-04-03","10+","19254","60883","14398","0"
"2017-04-04","10+","15372","47571","11370","0"
"2017-04-05","10+","17505","56096","13433","0"
"2017-04-06","10+","18224","59815","15040","0"
"2017-04-07","10+","23323","80481","19185","0"
"2017-04-08","10+","40318","142656","28674","0"
"2017-04-09","10+","33463","116754","25146","0"
"2017-04-10","10+","22366","75494","17855","0"
"2017-04-11","10+","16227","55667","13250","0"
"2017-04-12","10+","19081","66162","15313","0"
"2017-04-13","10+","21830","75655","17990","0"
"2017-04-14","10+","24198","83150","20232","0"
"2017-04-15","10+","23643","84512","17581","0"
"2017-04-16","10+","19862","67850","14741","0"
"2017-04-17","10+","25718","85908","18853","0"
"2017-04-18","10+","16868","53929","12501","0"
"2017-04-19","10+","21949","64695","15352","0"
"2017-04-20","10+","24186","71077","18722","0"
"2017-04-21","10+","24319","72989","19940","0"
"2017-04-22","10+","31050","93837","21732","0"
"2017-04-23","10+","34821","103302","22157","0"
"2017-04-24","10+","23892","67920","15054","0"
"2017-04-25","10+","18183","52382","11236","0"
"2017-04-26","10+","20813","61740","13686","0"
"2017-04-27","10+","25248","78351","18465","0"
"2017-04-28","10+","23485","73101","19029","0"
"2017-04-29","10+","28906","90719","19560","0"
"2017-04-30","10+","26535","79048","17198","0"
"2017-05-01","10+","18070","52101","11844","0"
"2017-05-02","10+","16174","46153","10043","0"
"2017-05-03","10+","23473","74631","15656","4"
"2017-05-04","10+","31654","101639","24341","0"
"2017-05-05","10+","19698","61980","16484","0"
"2017-05-06","10+","26846","83968","17088","0"
"2017-05-07","10+","25280","76292","16448","0"
"2017-05-08","10+","20936","58245","14588","0"
"2017-05-09","10+","16804","47203","10771","0"
"2017-05-10","10+","21744","67490","14810","0"
"2017-05-11","10+","29561","96376","22736","0"
"2017-05-12","10+","22941","72603","19703","0"
"2017-05-13","10+","27179","87120","18800","0"
"2017-05-14","10+","24430","75625","15976","0"
"2017-05-15","10+","27264","75877","16671","0"
"2017-05-16","10+","19290","55011","11680","0"
"2017-05-17","10+","20476","61813","13337","0"
"2017-05-18","10+","19075","59584","14263","0"
"2017-05-19","10+","23814","75570","20542","0"
"2017-05-20","10+","32584","104604","21355","0"
"2017-05-21","10+","34197","102173","22059","0"
"2017-05-22","10+","20958","62274","13952","0"
"2017-05-23","10+","15965","49307","10843","0"
"2017-05-24","10+","19406","64346","13721","0"
"2017-05-25","10+","22003","74091","16926","0"
"2017-05-26","10+","27943","95910","24432","0"
"2017-05-27","10+","30000","105236","23355","0"
"2017-05-28","10+","27542","96031","20480","0"
"2017-05-29","10+","25462","84216","19652","0"
"2017-05-30","10+","21313","71345","15715","0"
"2017-05-31","10+","17302","57378","13046","0"
"2017-06-01","10+","20449","66518","15771","0"
"2017-06-02","10+","22600","75959","19210","0"
"2017-06-03","10+","33736","115957","23799","0"
"2017-06-04","10+","38027","130148","26546","0"
"2017-06-05","10+","23919","80918","17202","0"
"2017-06-06","10+","16334","55241","11550","0"
"2017-06-07","10+","17670","57613","12670","0"
"2017-06-08","10+","16584","54948","12972","0"
"2017-06-09","10+","19327","66380","16033","0"
"2017-06-10","10+","34544","120546","23655","0"
"2017-06-11","10+","34600","116745","24297","0"
"2017-06-12","10+","20483","69140","15225","0"
"2017-06-13","10+","16982","54145","11878","0"
"2017-06-14","10+","16935","55855","12051","0"
"2017-06-15","10+","16430","54529","12835","0"
"2017-06-16","10+","22394","76702","19650","0"
"2017-06-17","10+","26770","95496","19375","0"
"2017-06-18","10+","27606","97581","20123","0"
"2017-06-19","10+","21193","70429","15419","0"
"2017-06-20","10+","30590","95204","19902","0"
"2017-06-21","10+","20947","68549","15163","0"
"2017-06-22","10+","17204","58795","13319","0"
"2017-06-23","10+","18855","65860","15388","0"
"2017-06-24","10+","33794","119656","23480","0"
"2017-06-25","10+","34075","118858","24681","0"
"2017-06-26","10+","22274","77668","16869","0"
"2017-06-27","10+","17741","60439","13189","0"
"2017-06-28","10+","20612","68226","15134","0"
"2017-06-29","10+","18790","64028","13727","0"
"2017-06-30","10+","24337","84282","17903","0"
"2017-07-01","10+","33432","119679","23136","0"
"2017-07-02","10+","29613","104048","21921","0"
"2017-07-03","10+","20128","69005","15626","0"
"2017-07-04","10+","13172","45279","10345","0"
"2017-07-05","10+","20154","70442","14496","0"
"2017-07-06","10+","18675","64605","13003","0"
"2017-07-07","10+","21112","72000","14624","0"
"2017-07-08","10+","29979","102093","18882","0"
"2017-07-09","10+","30851","104774","20848","0"
"2017-07-10","10+","22599","77717","15095","0"
"2017-07-11","10+","18297","63261","12046","0"
"2017-07-12","10+","17499","59331","12461","0"
"2017-07-13","10+","17289","58924","13166","0"
"2017-07-14","10+","19004","65701","15467","0"
"2017-07-15","10+","26376","92148","17513","0"
"2017-07-16","10+","29698","103358","20090","0"
"2017-07-17","10+","21825","74530","15643","0"
"2017-07-18","10+","16606","57465","11734","0"
"2017-07-19","10+","18173","60874","12184","0"
"2017-07-20","10+","17819","58198","13060","0"
"2017-07-21","10+","19521","67180","15584","0"
"2017-07-22","10+","27215","95546","18401","0"
"2017-07-23","10+","29205","99636","19837","0"
"2017-07-24","10+","23482","76649","16176","0"
"2017-07-25","10+","20792","62093","12857","0"
"2017-07-26","10+","16954","58086","11991","0"
"2017-07-27","10+","17752","60529","13274","0"
"2017-07-28","10+","19435","67625","16031","0"
"2017-07-29","10+","24742","88575","17331","0"
"2017-07-30","10+","26173","92651","18411","0"
"2017-07-31","10+","20413","70180","14610","0"
"2017-08-01","10+","20165","68076","13500","0"
"2017-08-02","10+","19944","65156","13294","0"
"2017-08-03","10+","17726","60798","12920","0"
"2017-08-04","10+","19341","67076","15694","0"
"2017-08-05","10+","25188","88465","17548","0"
"2017-08-06","10+","26349","90093","18363","0"
"2017-08-07","10+","19721","63687","13940","0"
"2017-08-08","10+","17223","55998","11177","0"
"2017-08-09","10+","18364","59385","12068","0"
"2017-08-10","10+","17894","60878","13175","0"
"2017-08-11","10+","22968","77774","18409","0"
"2017-08-12","10+","27439","94497","18517","0"
"2017-08-13","10+","32308","108385","21015","0"
"2017-08-14","10+","23869","76574","15282","0"
"2017-08-15","10+","20090","68093","12505","0"
"2017-08-16","10+","20863","71035","13021","0"
"2017-08-17","10+","19390","65900","12155","0"
"2017-08-18","10+","21990","74731","15766","0"
"2017-08-19","10+","26456","90916","16693","0"
"2017-08-20","10+","26085","87372","16752","0"
"2017-08-21","10+","24587","81426","15269","0"
"2017-08-22","10+","19007","63657","11655","0"
"2017-08-23","10+","18809","61286","11428","0"
"2017-08-24","10+","17962","58931","12007","0"
"2017-08-25","10+","20656","68108","15621","0"
"2017-08-26","10+","25931","86953","16874","0"
"2017-08-27","10+","23307","75602","15033","0"
"2017-08-28","10+","15995","49436","10634","0"
"2017-08-29","10+","11883","36370","7687","0"
"2017-08-30","10+","14987","46629","9990","0"
"2017-08-31","10+","18345","57597","13295","0"
"2017-09-01","10+","28823","92734","24372","0"
"2017-09-02","10+","30928","95246","21441","0"
"2017-09-03","10+","24029","73082","15778","0"
"2017-09-04","10+","21176","60380","13382","0"
"2017-09-05","10+","16471","45297","9740","0"
"2017-09-06","10+","13594","37841","7883","0"
"2017-09-07","10+","9691","28252","5366","0"
"2017-09-08","10+","8513","25206","4506","0"
"2017-09-09","10+","7077","22021","3693","0"
"2017-09-10","10+","3051","9193","1864","0"
"2017-09-11","10+","2232","6711","1798","0"
"2017-09-12","10+","11375","34108","6790","0"
"2017-09-13","10+","19525","57139","10881","0"
"2017-09-14","10+","17331","51069","10816","0"
"2017-09-15","10+","21374","64891","14439","0"
"2017-09-16","10+","33597","104624","19991","0"
"2017-09-17","10+","29199","85816","17600","0"
"2017-09-18","10+","19234","54590","11265","0"
"2017-09-19","10+","16593","50631","9965","0"
"2017-09-20","10+","23999","75802","16254","0"
"2017-09-21","10+","19532","60046","13962","0"
"2017-09-22","10+","21531","65904","15320","0"
"2017-09-23","10+","37944","117761","22457","0"
"2017-09-24","10+","35085","103524","21630","0"
"2017-09-25","10+","19674","55798","12087","0"
"2017-09-26","10+","15495","44312","9291","0"
"2017-09-27","10+","18862","55515","11994","0"
"2017-09-28","10+","17541","52981","12903","0"
"2017-09-29","10+","23005","71394","17969","0"
"2017-09-30","10+","40696","119498","23721","0"
"2017-10-01","10+","34873","94830","20344","0"
"2017-10-02","10+","16824","47384","11158","0"
"2017-10-03","10+","12672","37012","8315","0"
"2017-10-04","10+","19516","60578","13251","0"
"2017-10-05","10+","27022","85077","20797","0"
"2017-10-06","10+","26007","85007","21009","0"
"2017-10-07","10+","38105","126401","24287","0"
"2017-10-08","10+","31428","101549","21054","0"
"2017-10-09","10+","23888","72767","16796","0"
"2017-10-10","10+","16985","50838","11370","0"
"2017-10-11","10+","19534","58736","12950","0"
"2017-10-12","10+","20790","64915","15194","0"
"2017-10-13","10+","25585","82004","19798","0"
"2017-10-14","10+","40434","131713","25446","0"
"2017-10-15","10+","34338","105040","22545","0"
"2017-10-16","10+","19920","58173","13582","0"
"2017-10-17","10+","18988","58061","11995","0"
"2017-10-18","10+","21726","68480","14811","0"
"2017-10-19","10+","19595","62262","14928","0"
"2017-10-20","10+","23122","72337","18176","0"
"2017-10-21","10+","36766","114784","22373","0"
"2017-10-22","10+","33648","93788","20276","0"
"2017-10-23","10+","19760","56288","12243","0"
"2017-10-24","10+","16370","48153","10314","0"
"2017-10-25","10+","19882","60166","13353","0"
"2017-10-26","10+","21943","67773","16247","0"
"2017-10-27","10+","25391","76866","19410","0"
"2017-10-28","10+","35013","108888","21952","0"
"2017-10-29","10+","31271","92617","19561","0"
"2017-10-30","10+","18670","52170","11949","0"
"2017-10-31","10+","12041","33669","7917","0"
"2017-11-01","10+","22823","65899","14614","0"
"2017-11-02","10+","24798","72349","17880","0"
"2017-11-03","10+","24662","74435","19476","0"
"2017-11-04","10+","34897","112486","23100","0"
"2017-11-05","10+","32852","101424","21665","0"
"2017-11-06","10+","23366","67518","16146","0"
"2017-11-07","10+","18135","54803","12155","0"
"2017-11-08","10+","20226","62811","14519","0"
"2017-11-09","10+","19326","59684","15829","0"
"2017-11-10","10+","22965","71237","19508","0"
"2017-11-11","10+","36645","115556","24157","0"
"2017-11-12","10+","34377","103253","22844","0"
"2017-11-13","10+","17458","50385","13309","0"
"2017-11-14","10+","22820","71326","15336","0"
"2017-11-15","10+","16348","52520","12381","0"
"2017-11-16","10+","19011","66165","16593","0"
"2017-11-17","10+","25507","92150","25814","0"
"2017-11-18","10+","38779","139333","29113","0"
"2017-11-19","10+","34575","120364","26388","0"
"2017-11-20","10+","20344","69368","16136","0"
"2017-11-21","10+","18978","64335","15385","0"
"2017-11-22","10+","20411","69994","17786","0"
"2017-11-23","10+","14527","46519","12452","0"
"2017-11-24","10+","22019","70921","20117","0"
"2017-11-25","10+","44685","146500","29679","0"
"2017-11-26","10+","37111","115063","25146","0"
"2017-11-27","10+","24296","66368","14664","0"
"2017-11-28","10+","15630","45249","10209","0"
"2017-11-29","10+","16498","49879","11536","0"
"2017-11-30","10+","19264","59443","15753","0"
"2017-12-01","10+","26343","81421","21869","0"
"2017-12-02","10+","36166","114684","23439","0"
"2017-12-03","10+","31127","95893","21225","0"
"2017-12-04","10+","18297","53253","13175","0"
"2017-12-05","10+","16519","49258","12177","0"
"2017-12-06","10+","15328","47286","11840","0"
"2017-12-07","10+","16933","51610","15430","0"
"2017-12-08","10+","31893","102598","24609","0"
"2017-12-09","10+","38097","123582","25860","0"
"2017-12-10","10+","36487","110137","23728","0"
"2017-12-11","10+","19596","58511","13985","0"
"2017-12-12","10+","15831","48402","11613","0"
"2017-12-13","10+","16419","51601","12214","0"
"2017-12-14","10+","19591","62979","15771","0"
"2017-12-15","10+","25555","86407","22294","0"
"2017-12-16","10+","37553","131025","27221","0"
"2017-12-17","10+","30639","103729","23268","0"
"2017-12-18","10+","19071","63375","15285","0"
"2017-12-19","10+","15610","52574","12701","0"
"2017-12-20","10+","19339","66125","14943","0"
"2017-12-21","10+","26048","90153","20430","0"
"2017-12-22","10+","30062","105420","23517","0"
"2017-12-23","10+","37949","133079","26576","0"
"2017-12-24","10+","18525","64216","15373","0"
"2017-12-25","10+","14882","51832","11527","0"
"2017-12-26","10+","32633","114775","25121","0"
"2017-12-27","10+","27389","96768","21153","0"
"2017-12-28","10+","22385","76669","17033","0"
"2017-12-29","10+","21314","72549","17563","0"
"2017-12-30","10+","24379","82487","19597","0"
"2017-12-31","10+","16843","57809","15878","0"
"2018-01-01","10+","26551","90876","21369","0"
"2018-01-02","10+","31263","97032","21906","0"
"2018-01-03","10+","30277","88658","20046","0"
"2018-01-04","10+","19765","58453","14343","0"
"2018-01-05","10+","20667","61435","16465","0"
"2018-01-06","10+","21696","67487","15927","0"
"2018-01-07","10+","29630","88405","18807","0"
"2018-01-08","10+","29072","83408","19142","0"
"2018-01-09","10+","18511","53042","11837","0"
"2018-01-10","10+","19903","60284","13183","0"
"2018-01-11","10+","25638","79922","19402","0"
"2018-01-12","10+","24100","77441","20826","0"
"2018-01-13","10+","27897","89817","19805","0"
"2018-01-14","10+","26933","80188","16758","0"
"2018-01-15","10+","28774","83591","18387","0"
"2018-01-16","10+","20191","55922","12137","0"
"2018-01-17","10+","19647","58811","12543","0"
"2018-01-18","10+","21640","65679","16143","0"
"2018-01-19","10+","22217","68969","18021","0"
"2018-01-20","10+","30696","96616","19156","0"
"2018-01-21","10+","35769","98435","20494","0"
"2018-01-22","10+","20089","55328","12622","0"
