"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2015-05-29","20+","Destination","213"
"2015-05-29","20+","Disney California Adventure Park","2"
"2015-05-29","20+","Disney Springs","2416"
"2015-05-29","20+","Disney's Animal Kingdom Theme Park","2448"
"2015-05-29","20+","Disney's Animal Kingdom Theme Park Resort Area","770"
"2015-05-29","20+","Disney's BoardWalk","280"
"2015-05-29","20+","Disney's Hollywood Studios","6783"
"2015-05-29","20+","DLR Resort Area","2"
"2015-05-29","20+","Downtown Disney Resort Area","153"
"2015-05-29","20+","Epcot","8258"
"2015-05-29","20+","Epcot Resort Area","1384"
"2015-05-29","20+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2015-05-29","20+","Magic Kingdom Park","9044"
"2015-05-29","20+","Magic Kingdom Resort Area","8418"
"2015-05-30","20+","Destination","337"
"2015-05-30","20+","Disney Springs","2691"
"2015-05-30","20+","Disney's Animal Kingdom Theme Park","2517"
"2015-05-30","20+","Disney's Animal Kingdom Theme Park Resort Area","1097"
"2015-05-30","20+","Disney's BoardWalk","301"
"2015-05-30","20+","Disney's Hollywood Studios","5951"
"2015-05-30","20+","Downtown Disney Resort Area","121"
"2015-05-30","20+","Epcot","6103"
"2015-05-30","20+","Epcot Resort Area","1273"
"2015-05-30","20+","Four Seasons Resort Orlando at Walt Disney World Resort","28"
"2015-05-30","20+","Magic Kingdom Park","9176"
"2015-05-30","20+","Magic Kingdom Resort Area","9516"
"2015-05-31","20+","Destination","270"
"2015-05-31","20+","Disney Springs","3001"
"2015-05-31","20+","Disney's Animal Kingdom Theme Park","3153"
"2015-05-31","20+","Disney's Animal Kingdom Theme Park Resort Area","1086"
"2015-05-31","20+","Disney's BoardWalk","262"
"2015-05-31","20+","Disney's Hollywood Studios","6747"
"2015-05-31","20+","Downtown Disney Resort Area","215"
"2015-05-31","20+","Epcot","7555"
"2015-05-31","20+","Epcot Resort Area","1384"
"2015-05-31","20+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2015-05-31","20+","Magic Kingdom Park","5054"
"2015-05-31","20+","Magic Kingdom Resort Area","7760"
"2015-06-01","20+","Destination","344"
"2015-06-01","20+","Disney Springs","2310"
"2015-06-01","20+","Disney's Animal Kingdom Theme Park","2850"
"2015-06-01","20+","Disney's Animal Kingdom Theme Park Resort Area","922"
"2015-06-01","20+","Disney's BoardWalk","253"
"2015-06-01","20+","Disney's Hollywood Studios","6612"
"2015-06-01","20+","DLR Resort Area","2"
"2015-06-01","20+","Downtown Disney Resort Area","122"
"2015-06-01","20+","Epcot","6940"
"2015-06-01","20+","Epcot Resort Area","1378"
"2015-06-01","20+","Magic Kingdom Park","9756"
"2015-06-01","20+","Magic Kingdom Resort Area","7723"
"2015-06-02","20+","Destination","177"
"2015-06-02","20+","Disney Springs","2318"
"2015-06-02","20+","Disney's Animal Kingdom Theme Park","2962"
"2015-06-02","20+","Disney's Animal Kingdom Theme Park Resort Area","865"
"2015-06-02","20+","Disney's BoardWalk","256"
"2015-06-02","20+","Disney's Hollywood Studios","6017"
"2015-06-02","20+","Downtown Disney Resort Area","102"
"2015-06-02","20+","Epcot","7316"
"2015-06-02","20+","Epcot Resort Area","1192"
"2015-06-02","20+","Magic Kingdom Park","9549"
"2015-06-02","20+","Magic Kingdom Resort Area","8609"
"2015-06-03","20+","Destination","267"
"2015-06-03","20+","Disney Springs","2500"
"2015-06-03","20+","Disney's Animal Kingdom Theme Park","2986"
"2015-06-03","20+","Disney's Animal Kingdom Theme Park Resort Area","954"
"2015-06-03","20+","Disney's BoardWalk","231"
"2015-06-03","20+","Disney's Hollywood Studios","5713"
"2015-06-03","20+","Downtown Disney Resort Area","131"
"2015-06-03","20+","Epcot","6948"
"2015-06-03","20+","Epcot Resort Area","1394"
"2015-06-03","20+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2015-06-03","20+","Magic Kingdom Park","8892"
"2015-06-03","20+","Magic Kingdom Resort Area","8135"
"2015-06-04","20+","Destination","240"
"2015-06-04","20+","Disney Springs","2373"
"2015-06-04","20+","Disney's Animal Kingdom Theme Park","2302"
"2015-06-04","20+","Disney's Animal Kingdom Theme Park Resort Area","936"
"2015-06-04","20+","Disney's BoardWalk","273"
"2015-06-04","20+","Disney's Hollywood Studios","5904"
"2015-06-04","20+","Downtown Disney Resort Area","100"
"2015-06-04","20+","Epcot","6934"
"2015-06-04","20+","Epcot Resort Area","1201"
"2015-06-04","20+","Four Seasons Resort Orlando at Walt Disney World Resort","30"
"2015-06-04","20+","Magic Kingdom Park","9382"
"2015-06-04","20+","Magic Kingdom Resort Area","8704"
"2015-06-05","20+","Destination","228"
"2015-06-05","20+","Disney California Adventure Park","3"
"2015-06-05","20+","Disney Springs","2344"
"2015-06-05","20+","Disney's Animal Kingdom Theme Park","2165"
"2015-06-05","20+","Disney's Animal Kingdom Theme Park Resort Area","874"
"2015-06-05","20+","Disney's BoardWalk","187"
"2015-06-05","20+","Disney's Hollywood Studios","6257"
"2015-06-05","20+","Downtown Disney Resort Area","105"
"2015-06-05","20+","Epcot","7492"
"2015-06-05","20+","Epcot Resort Area","1262"
"2015-06-05","20+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2015-06-05","20+","Magic Kingdom Park","8961"
"2015-06-05","20+","Magic Kingdom Resort Area","8407"
"2015-06-06","20+","Destination","431"
"2015-06-06","20+","Disney California Adventure Park","3"
"2015-06-06","20+","Disney Springs","2785"
"2015-06-06","20+","Disney's Animal Kingdom Theme Park","1972"
"2015-06-06","20+","Disney's Animal Kingdom Theme Park Resort Area","965"
"2015-06-06","20+","Disney's BoardWalk","267"
"2015-06-06","20+","Disney's Hollywood Studios","6265"
"2015-06-06","20+","Disneyland Park","4"
"2015-06-06","20+","DLR Resort Area","3"
"2015-06-06","20+","Downtown Disney Resort Area","109"
"2015-06-06","20+","Epcot","6579"
"2015-06-06","20+","Epcot Resort Area","1355"
"2015-06-06","20+","Four Seasons Resort Orlando at Walt Disney World Resort","39"
"2015-06-06","20+","Magic Kingdom Park","9665"
"2015-06-06","20+","Magic Kingdom Resort Area","9355"
"2015-06-07","20+","Destination","385"
"2015-06-07","20+","Disney Springs","3275"
"2015-06-07","20+","Disney's Animal Kingdom Theme Park","2914"
"2015-06-07","20+","Disney's Animal Kingdom Theme Park Resort Area","1161"
"2015-06-07","20+","Disney's BoardWalk","287"
"2015-06-07","20+","Disney's Hollywood Studios","6764"
"2015-06-07","20+","Disneyland Park","5"
"2015-06-07","20+","Downtown Disney Resort Area","187"
"2015-06-07","20+","Epcot","7366"
"2015-06-07","20+","Epcot Resort Area","1406"
"2015-06-07","20+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2015-06-07","20+","Magic Kingdom Park","10013"
"2015-06-07","20+","Magic Kingdom Resort Area","8483"
"2015-06-08","20+","Destination","333"
"2015-06-08","20+","Disney Springs","2752"
"2015-06-08","20+","Disney's Animal Kingdom Theme Park","3591"
"2015-06-08","20+","Disney's Animal Kingdom Theme Park Resort Area","1044"
"2015-06-08","20+","Disney's BoardWalk","249"
"2015-06-08","20+","Disney's Hollywood Studios","7576"
"2015-06-08","20+","Downtown Disney Resort Area","165"
"2015-06-08","20+","Epcot","8456"
"2015-06-08","20+","Epcot Resort Area","1499"
"2015-06-08","20+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2015-06-08","20+","Magic Kingdom Park","10165"
"2015-06-08","20+","Magic Kingdom Resort Area","8850"
"2015-06-09","20+","Destination","324"
"2015-06-09","20+","Disney Springs","2966"
"2015-06-09","20+","Disney's Animal Kingdom Theme Park","3805"
"2015-06-09","20+","Disney's Animal Kingdom Theme Park Resort Area","1209"
"2015-06-09","20+","Disney's BoardWalk","260"
"2015-06-09","20+","Disney's Hollywood Studios","7145"
"2015-06-09","20+","Disneyland Park","4"
"2015-06-09","20+","DLR Resort Area","11"
"2015-06-09","20+","Downtown Disney Resort Area","195"
"2015-06-09","20+","Epcot","9420"
"2015-06-09","20+","Epcot Resort Area","1324"
"2015-06-09","20+","Magic Kingdom Park","10173"
"2015-06-09","20+","Magic Kingdom Resort Area","9878"
"2015-06-10","20+","Destination","281"
"2015-06-10","20+","Disney Springs","2839"
"2015-06-10","20+","Disney's Animal Kingdom Theme Park","3895"
"2015-06-10","20+","Disney's Animal Kingdom Theme Park Resort Area","1257"
"2015-06-10","20+","Disney's BoardWalk","240"
"2015-06-10","20+","Disney's Hollywood Studios","7287"
"2015-06-10","20+","DLR Resort Area","8"
"2015-06-10","20+","Downtown Disney Resort Area","129"
"2015-06-10","20+","Epcot","8951"
"2015-06-10","20+","Epcot Resort Area","1525"
"2015-06-10","20+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2015-06-10","20+","Magic Kingdom Park","9886"
"2015-06-10","20+","Magic Kingdom Resort Area","9510"
"2015-06-11","20+","Destination","321"
"2015-06-11","20+","Disney Springs","2843"
"2015-06-11","20+","Disney's Animal Kingdom Theme Park","3257"
"2015-06-11","20+","Disney's Animal Kingdom Theme Park Resort Area","935"
"2015-06-11","20+","Disney's BoardWalk","218"
"2015-06-11","20+","Disney's Hollywood Studios","7192"
"2015-06-11","20+","DLR Resort Area","4"
"2015-06-11","20+","Downtown Disney Resort Area","186"
"2015-06-11","20+","Epcot","8249"
"2015-06-11","20+","Epcot Resort Area","1413"
"2015-06-11","20+","Four Seasons Resort Orlando at Walt Disney World Resort","28"
"2015-06-11","20+","Magic Kingdom Park","10223"
"2015-06-11","20+","Magic Kingdom Resort Area","10013"
"2015-06-12","20+","Destination","194"
"2015-06-12","20+","Disney Springs","2804"
"2015-06-12","20+","Disney's Animal Kingdom Theme Park","2889"
"2015-06-12","20+","Disney's Animal Kingdom Theme Park Resort Area","974"
"2015-06-12","20+","Disney's BoardWalk","194"
"2015-06-12","20+","Disney's Hollywood Studios","7540"
"2015-06-12","20+","DLR Resort Area","2"
"2015-06-12","20+","Downtown Disney Resort Area","143"
"2015-06-12","20+","Epcot","9245"
"2015-06-12","20+","Epcot Resort Area","1620"
"2015-06-12","20+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2015-06-12","20+","Magic Kingdom Park","9010"
"2015-06-12","20+","Magic Kingdom Resort Area","9287"
"2015-06-13","20+","Destination","411"
"2015-06-13","20+","Disney California Adventure Park","8"
"2015-06-13","20+","Disney Springs","2978"
"2015-06-13","20+","Disney's Animal Kingdom Theme Park","2483"
"2015-06-13","20+","Disney's Animal Kingdom Theme Park Resort Area","1098"
"2015-06-13","20+","Disney's BoardWalk","286"
"2015-06-13","20+","Disney's Hollywood Studios","6684"
"2015-06-13","20+","DLR Resort Area","10"
"2015-06-13","20+","Downtown Disney Resort Area","192"
"2015-06-13","20+","Epcot","6868"
"2015-06-13","20+","Epcot Resort Area","1359"
"2015-06-13","20+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2015-06-13","20+","Magic Kingdom Park","9561"
"2015-06-13","20+","Magic Kingdom Resort Area","9907"
"2015-06-14","20+","Destination","352"
"2015-06-14","20+","Disney Springs","2947"
"2015-06-14","20+","Disney's Animal Kingdom Theme Park","3159"
"2015-06-14","20+","Disney's Animal Kingdom Theme Park Resort Area","1254"
"2015-06-14","20+","Disney's BoardWalk","252"
"2015-06-14","20+","Disney's Hollywood Studios","7208"
"2015-06-14","20+","DLR Resort Area","7"
"2015-06-14","20+","Downtown Disney Resort Area","184"
"2015-06-14","20+","Epcot","6993"
"2015-06-14","20+","Epcot Resort Area","1439"
"2015-06-14","20+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2015-06-14","20+","Magic Kingdom Park","9351"
"2015-06-14","20+","Magic Kingdom Resort Area","8623"
"2015-06-15","20+","Destination","374"
"2015-06-15","20+","Disney Springs","2678"
"2015-06-15","20+","Disney's Animal Kingdom Theme Park","3229"
"2015-06-15","20+","Disney's Animal Kingdom Theme Park Resort Area","1064"
"2015-06-15","20+","Disney's BoardWalk","317"
"2015-06-15","20+","Disney's Hollywood Studios","6658"
"2015-06-15","20+","Disneyland Park","2"
"2015-06-15","20+","DLR Resort Area","8"
"2015-06-15","20+","Downtown Disney Resort Area","185"
"2015-06-15","20+","Epcot","8062"
"2015-06-15","20+","Epcot Resort Area","1337"
"2015-06-15","20+","Magic Kingdom Park","10284"
"2015-06-15","20+","Magic Kingdom Resort Area","8604"
"2015-06-16","20+","Destination","288"
"2015-06-16","20+","Disney Springs","2788"
"2015-06-16","20+","Disney's Animal Kingdom Theme Park","3291"
"2015-06-16","20+","Disney's Animal Kingdom Theme Park Resort Area","910"
"2015-06-16","20+","Disney's BoardWalk","225"
"2015-06-16","20+","Disney's Hollywood Studios","5783"
"2015-06-16","20+","DLR Resort Area","3"
"2015-06-16","20+","Downtown Disney Resort Area","152"
"2015-06-16","20+","Epcot","8124"
"2015-06-16","20+","Epcot Resort Area","1282"
"2015-06-16","20+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2015-06-16","20+","Magic Kingdom Park","9760"
"2015-06-16","20+","Magic Kingdom Resort Area","9608"
"2015-06-17","20+","Destination","241"
"2015-06-17","20+","Disney Springs","2824"
"2015-06-17","20+","Disney's Animal Kingdom Theme Park","3815"
"2015-06-17","20+","Disney's Animal Kingdom Theme Park Resort Area","1194"
"2015-06-17","20+","Disney's BoardWalk","260"
"2015-06-17","20+","Disney's Hollywood Studios","5985"
"2015-06-17","20+","Downtown Disney Resort Area","218"
"2015-06-17","20+","Epcot","7743"
"2015-06-17","20+","Epcot Resort Area","1375"
"2015-06-17","20+","Magic Kingdom Park","9256"
"2015-06-17","20+","Magic Kingdom Resort Area","8962"
"2015-06-18","20+","Destination","278"
"2015-06-18","20+","Disney Springs","2533"
"2015-06-18","20+","Disney's Animal Kingdom Theme Park","2686"
"2015-06-18","20+","Disney's Animal Kingdom Theme Park Resort Area","899"
"2015-06-18","20+","Disney's BoardWalk","217"
"2015-06-18","20+","Disney's Hollywood Studios","5929"
"2015-06-18","20+","Disneyland Park","7"
"2015-06-18","20+","Downtown Disney Resort Area","158"
"2015-06-18","20+","Epcot","7350"
"2015-06-18","20+","Epcot Resort Area","1435"
"2015-06-18","20+","Four Seasons Resort Orlando at Walt Disney World Resort","27"
"2015-06-18","20+","Magic Kingdom Park","9818"
"2015-06-18","20+","Magic Kingdom Resort Area","9538"
"2015-06-19","20+","Destination","242"
"2015-06-19","20+","Disney Springs","2304"
"2015-06-19","20+","Disney's Animal Kingdom Theme Park","2164"
"2015-06-19","20+","Disney's Animal Kingdom Theme Park Resort Area","893"
"2015-06-19","20+","Disney's BoardWalk","218"
"2015-06-19","20+","Disney's Hollywood Studios","5120"
"2015-06-19","20+","DLR Resort Area","3"
"2015-06-19","20+","Downtown Disney Resort Area","139"
"2015-06-19","20+","Epcot","8405"
"2015-06-19","20+","Epcot Resort Area","1576"
"2015-06-19","20+","Magic Kingdom Park","9160"
"2015-06-19","20+","Magic Kingdom Resort Area","8794"
"2015-06-20","20+","Destination","401"
"2015-06-20","20+","Disney Springs","2628"
"2015-06-20","20+","Disney's Animal Kingdom Theme Park","2054"
"2015-06-20","20+","Disney's Animal Kingdom Theme Park Resort Area","996"
"2015-06-20","20+","Disney's BoardWalk","255"
"2015-06-20","20+","Disney's Hollywood Studios","4598"
"2015-06-20","20+","Downtown Disney Resort Area","168"
"2015-06-20","20+","Epcot","6043"
"2015-06-20","20+","Epcot Resort Area","1353"
"2015-06-20","20+","Four Seasons Resort Orlando at Walt Disney World Resort","43"
"2015-06-20","20+","Magic Kingdom Park","9022"
"2015-06-20","20+","Magic Kingdom Resort Area","9445"
"2015-06-21","20+","Destination","465"
"2015-06-21","20+","Disney Springs","3353"
"2015-06-21","20+","Disney's Animal Kingdom Theme Park","2772"
"2015-06-21","20+","Disney's Animal Kingdom Theme Park Resort Area","1269"
"2015-06-21","20+","Disney's BoardWalk","394"
"2015-06-21","20+","Disney's Hollywood Studios","5152"
"2015-06-21","20+","Disneyland Park","4"
"2015-06-21","20+","Downtown Disney Resort Area","177"
"2015-06-21","20+","Epcot","7567"
"2015-06-21","20+","Epcot Resort Area","1880"
"2015-06-21","20+","Magic Kingdom Park","9035"
"2015-06-21","20+","Magic Kingdom Resort Area","9109"
"2015-06-22","20+","Destination","381"
"2015-06-22","20+","Disney California Adventure Park","6"
"2015-06-22","20+","Disney Springs","2567"
"2015-06-22","20+","Disney's Animal Kingdom Theme Park","2872"
"2015-06-22","20+","Disney's Animal Kingdom Theme Park Resort Area","931"
"2015-06-22","20+","Disney's BoardWalk","247"
"2015-06-22","20+","Disney's Hollywood Studios","7091"
"2015-06-22","20+","Disneyland Park","4"
"2015-06-22","20+","Downtown Disney Resort Area","179"
"2015-06-22","20+","Epcot","7268"
"2015-06-22","20+","Epcot Resort Area","1378"
"2015-06-22","20+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2015-06-22","20+","Magic Kingdom Park","9904"
"2015-06-22","20+","Magic Kingdom Resort Area","8256"
"2015-06-23","20+","Destination","277"
"2015-06-23","20+","Disney California Adventure Park","5"
"2015-06-23","20+","Disney Springs","2724"
"2015-06-23","20+","Disney's Animal Kingdom Theme Park","3133"
"2015-06-23","20+","Disney's Animal Kingdom Theme Park Resort Area","1024"
"2015-06-23","20+","Disney's BoardWalk","222"
"2015-06-23","20+","Disney's Hollywood Studios","5987"
"2015-06-23","20+","Downtown Disney Resort Area","149"
"2015-06-23","20+","Epcot","8198"
"2015-06-23","20+","Epcot Resort Area","1377"
"2015-06-23","20+","Magic Kingdom Park","9922"
"2015-06-23","20+","Magic Kingdom Resort Area","9553"
"2015-06-24","20+","Destination","359"
"2015-06-24","20+","Disney Springs","2751"
"2015-06-24","20+","Disney's Animal Kingdom Theme Park","3967"
"2015-06-24","20+","Disney's Animal Kingdom Theme Park Resort Area","1242"
"2015-06-24","20+","Disney's BoardWalk","254"
"2015-06-24","20+","Disney's Hollywood Studios","6011"
"2015-06-24","20+","Downtown Disney Resort Area","218"
"2015-06-24","20+","Epcot","7716"
"2015-06-24","20+","Epcot Resort Area","1566"
"2015-06-24","20+","Magic Kingdom Park","9633"
"2015-06-24","20+","Magic Kingdom Resort Area","9468"
"2015-06-25","20+","Destination","230"
"2015-06-25","20+","Disney California Adventure Park","7"
"2015-06-25","20+","Disney Springs","2425"
"2015-06-25","20+","Disney's Animal Kingdom Theme Park","2623"
"2015-06-25","20+","Disney's Animal Kingdom Theme Park Resort Area","837"
"2015-06-25","20+","Disney's BoardWalk","243"
"2015-06-25","20+","Disney's Hollywood Studios","5584"
"2015-06-25","20+","Disneyland Park","4"
"2015-06-25","20+","Downtown Disney Resort Area","150"
"2015-06-25","20+","Epcot","7571"
"2015-06-25","20+","Epcot Resort Area","1437"
"2015-06-25","20+","Four Seasons Resort Orlando at Walt Disney World Resort","47"
"2015-06-25","20+","Magic Kingdom Park","9676"
"2015-06-25","20+","Magic Kingdom Resort Area","9939"
"2015-06-26","20+","Destination","319"
"2015-06-26","20+","Disney Springs","2688"
"2015-06-26","20+","Disney's Animal Kingdom Theme Park","2107"
"2015-06-26","20+","Disney's Animal Kingdom Theme Park Resort Area","890"
"2015-06-26","20+","Disney's BoardWalk","242"
"2015-06-26","20+","Disney's Hollywood Studios","5197"
"2015-06-26","20+","Downtown Disney Resort Area","155"
"2015-06-26","20+","Epcot","8947"
"2015-06-26","20+","Epcot Resort Area","1541"
"2015-06-26","20+","Magic Kingdom Park","9023"
"2015-06-26","20+","Magic Kingdom Resort Area","9366"
"2015-06-27","20+","Destination","403"
"2015-06-27","20+","Disney California Adventure Park","11"
"2015-06-27","20+","Disney Springs","2711"
"2015-06-27","20+","Disney's Animal Kingdom Theme Park","2011"
"2015-06-27","20+","Disney's Animal Kingdom Theme Park Resort Area","908"
"2015-06-27","20+","Disney's BoardWalk","248"
"2015-06-27","20+","Disney's Hollywood Studios","4343"
"2015-06-27","20+","Disneyland Park","3"
"2015-06-27","20+","Downtown Disney Resort Area","154"
"2015-06-27","20+","Epcot","6048"
"2015-06-27","20+","Epcot Resort Area","1390"
"2015-06-27","20+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2015-06-27","20+","Magic Kingdom Park","8214"
"2015-06-27","20+","Magic Kingdom Resort Area","9652"
"2015-06-28","20+","Destination","401"
"2015-06-28","20+","Disney Springs","2724"
"2015-06-28","20+","Disney's Animal Kingdom Theme Park","2396"
"2015-06-28","20+","Disney's Animal Kingdom Theme Park Resort Area","879"
"2015-06-28","20+","Disney's BoardWalk","251"
"2015-06-28","20+","Disney's Hollywood Studios","4597"
"2015-06-28","20+","Downtown Disney Resort Area","120"
"2015-06-28","20+","Epcot","6332"
"2015-06-28","20+","Epcot Resort Area","1351"
"2015-06-28","20+","Magic Kingdom Park","8218"
"2015-06-28","20+","Magic Kingdom Resort Area","8123"
"2015-06-29","20+","Destination","242"
"2015-06-29","20+","Disney Springs","2369"
"2015-06-29","20+","Disney's Animal Kingdom Theme Park","2117"
"2015-06-29","20+","Disney's Animal Kingdom Theme Park Resort Area","787"
"2015-06-29","20+","Disney's BoardWalk","186"
"2015-06-29","20+","Disney's Hollywood Studios","6330"
"2015-06-29","20+","Disneyland Park","2"
"2015-06-29","20+","DLR Resort Area","3"
"2015-06-29","20+","Downtown Disney Resort Area","117"
"2015-06-29","20+","Epcot","6332"
"2015-06-29","20+","Epcot Resort Area","1228"
"2015-06-29","20+","Magic Kingdom Park","8881"
"2015-06-29","20+","Magic Kingdom Resort Area","7657"
"2015-06-30","20+","Destination","269"
"2015-06-30","20+","Disney Springs","2133"
"2015-06-30","20+","Disney's Animal Kingdom Theme Park","2152"
"2015-06-30","20+","Disney's Animal Kingdom Theme Park Resort Area","697"
"2015-06-30","20+","Disney's BoardWalk","241"
"2015-06-30","20+","Disney's Hollywood Studios","4672"
"2015-06-30","20+","Downtown Disney Resort Area","98"
"2015-06-30","20+","Epcot","6777"
"2015-06-30","20+","Epcot Resort Area","1077"
"2015-06-30","20+","Magic Kingdom Park","8444"
"2015-06-30","20+","Magic Kingdom Resort Area","8189"
"2015-07-01","20+","Destination","174"
"2015-07-01","20+","Disney California Adventure Park","9"
"2015-07-01","20+","Disney Springs","2287"
"2015-07-01","20+","Disney's Animal Kingdom Theme Park","2125"
"2015-07-01","20+","Disney's Animal Kingdom Theme Park Resort Area","699"
"2015-07-01","20+","Disney's BoardWalk","213"
"2015-07-01","20+","Disney's Hollywood Studios","4606"
"2015-07-01","20+","Downtown Disney Resort Area","125"
"2015-07-01","20+","Epcot","6098"
"2015-07-01","20+","Epcot Resort Area","1155"
"2015-07-01","20+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2015-07-01","20+","Magic Kingdom Park","8064"
"2015-07-01","20+","Magic Kingdom Resort Area","7878"
"2015-07-02","20+","Destination","168"
"2015-07-02","20+","Disney Springs","2270"
"2015-07-02","20+","Disney's Animal Kingdom Theme Park","2837"
"2015-07-02","20+","Disney's Animal Kingdom Theme Park Resort Area","737"
"2015-07-02","20+","Disney's BoardWalk","184"
"2015-07-02","20+","Disney's Hollywood Studios","4251"
"2015-07-02","20+","DLR Resort Area","3"
"2015-07-02","20+","Downtown Disney Resort Area","124"
"2015-07-02","20+","Epcot","5303"
"2015-07-02","20+","Epcot Resort Area","1056"
"2015-07-02","20+","Four Seasons Resort Orlando at Walt Disney World Resort","18"
"2015-07-02","20+","Magic Kingdom Park","7479"
"2015-07-02","20+","Magic Kingdom Resort Area","8257"
"2015-07-03","20+","Destination","248"
"2015-07-03","20+","Disney Springs","2314"
"2015-07-03","20+","Disney's Animal Kingdom Theme Park","1450"
"2015-07-03","20+","Disney's Animal Kingdom Theme Park Resort Area","750"
"2015-07-03","20+","Disney's BoardWalk","210"
"2015-07-03","20+","Disney's Hollywood Studios","3799"
"2015-07-03","20+","Downtown Disney Resort Area","101"
"2015-07-03","20+","Epcot","5082"
"2015-07-03","20+","Epcot Resort Area","1299"
"2015-07-03","20+","Magic Kingdom Park","9129"
"2015-07-03","20+","Magic Kingdom Resort Area","9310"
"2015-07-04","20+","Destination","503"
"2015-07-04","20+","Disney California Adventure Park","10"
"2015-07-04","20+","Disney Springs","1980"
"2015-07-04","20+","Disney's Animal Kingdom Theme Park","1146"
"2015-07-04","20+","Disney's Animal Kingdom Theme Park Resort Area","542"
"2015-07-04","20+","Disney's BoardWalk","319"
"2015-07-04","20+","Disney's Hollywood Studios","3210"
"2015-07-04","20+","Disneyland Park","12"
"2015-07-04","20+","Downtown Disney Resort Area","105"
"2015-07-04","20+","Epcot","7877"
"2015-07-04","20+","Epcot Resort Area","1451"
"2015-07-04","20+","Magic Kingdom Park","9405"
"2015-07-04","20+","Magic Kingdom Resort Area","10385"
"2015-07-05","20+","Destination","263"
"2015-07-05","20+","Disney Springs","2325"
"2015-07-05","20+","Disney's Animal Kingdom Theme Park","1693"
"2015-07-05","20+","Disney's Animal Kingdom Theme Park Resort Area","776"
"2015-07-05","20+","Disney's BoardWalk","218"
"2015-07-05","20+","Disney's Hollywood Studios","3095"
"2015-07-05","20+","Downtown Disney Resort Area","101"
"2015-07-05","20+","Epcot","4263"
"2015-07-05","20+","Epcot Resort Area","1140"
"2015-07-05","20+","Magic Kingdom Park","6700"
"2015-07-05","20+","Magic Kingdom Resort Area","6984"
"2015-07-06","20+","Destination","349"
"2015-07-06","20+","Disney California Adventure Park","2"
"2015-07-06","20+","Disney Springs","1945"
"2015-07-06","20+","Disney's Animal Kingdom Theme Park","1400"
"2015-07-06","20+","Disney's Animal Kingdom Theme Park Resort Area","572"
"2015-07-06","20+","Disney's BoardWalk","235"
"2015-07-06","20+","Disney's Hollywood Studios","5255"
"2015-07-06","20+","Downtown Disney Resort Area","95"
"2015-07-06","20+","Epcot","4722"
"2015-07-06","20+","Epcot Resort Area","1059"
"2015-07-06","20+","Magic Kingdom Park","7391"
"2015-07-06","20+","Magic Kingdom Resort Area","6745"
"2015-07-07","20+","Destination","147"
"2015-07-07","20+","Disney California Adventure Park","6"
"2015-07-07","20+","Disney Springs","2021"
"2015-07-07","20+","Disney's Animal Kingdom Theme Park","1988"
"2015-07-07","20+","Disney's Animal Kingdom Theme Park Resort Area","614"
"2015-07-07","20+","Disney's BoardWalk","208"
"2015-07-07","20+","Disney's Hollywood Studios","3873"
"2015-07-07","20+","DLR Resort Area","7"
"2015-07-07","20+","Downtown Disney Resort Area","87"
"2015-07-07","20+","Epcot","5540"
"2015-07-07","20+","Epcot Resort Area","1031"
"2015-07-07","20+","Four Seasons Resort Orlando at Walt Disney World Resort","27"
"2015-07-07","20+","Magic Kingdom Park","7224"
"2015-07-07","20+","Magic Kingdom Resort Area","7690"
"2015-07-08","20+","Destination","142"
"2015-07-08","20+","Disney Springs","2055"
"2015-07-08","20+","Disney's Animal Kingdom Theme Park","2569"
"2015-07-08","20+","Disney's Animal Kingdom Theme Park Resort Area","720"
"2015-07-08","20+","Disney's BoardWalk","235"
"2015-07-08","20+","Disney's Hollywood Studios","4110"
"2015-07-08","20+","DLR Resort Area","6"
"2015-07-08","20+","Downtown Disney Resort Area","105"
"2015-07-08","20+","Epcot","5030"
"2015-07-08","20+","Epcot Resort Area","1080"
"2015-07-08","20+","Magic Kingdom Park","7117"
"2015-07-08","20+","Magic Kingdom Resort Area","7162"
"2015-07-09","20+","Destination","232"
"2015-07-09","20+","Disney California Adventure Park","3"
"2015-07-09","20+","Disney Springs","2076"
"2015-07-09","20+","Disney's Animal Kingdom Theme Park","1863"
"2015-07-09","20+","Disney's Animal Kingdom Theme Park Resort Area","740"
"2015-07-09","20+","Disney's BoardWalk","161"
"2015-07-09","20+","Disney's Hollywood Studios","3655"
"2015-07-09","20+","DLR Resort Area","14"
"2015-07-09","20+","Downtown Disney Resort Area","95"
